portfolio_kind,name,total_representative_cases,metadata_elements_cases,non_elements_cases,elements_share_pct,cities,languages_first,formats,periods,elements_bookgroups,primary_subject_families,elements_keys,non_elements_keys,elements_only_claims,non_elements_only_claims,shared_claims,elements_only_social,non_elements_only_social,shared_social,claim_method_demonstration_order_elements_pct,claim_method_demonstration_order_non_elements_pct,claim_accessibility_clarity_pedagogy_elements_pct,claim_accessibility_clarity_pedagogy_non_elements_pct,claim_utility_practice_application_elements_pct,claim_utility_practice_application_non_elements_pct,claim_correction_revision_accuracy_elements_pct,claim_correction_revision_accuracy_non_elements_pct,claim_augmentation_enrichment_composition_elements_pct,claim_augmentation_enrichment_composition_non_elements_pct,claim_translation_vernacularization_transfer_elements_pct,claim_translation_vernacularization_transfer_non_elements_pct,claim_ancient_authority_restoration_elements_pct,claim_ancient_authority_restoration_non_elements_pct,claim_visual_material_aids_elements_pct,claim_visual_material_aids_non_elements_pct,claim_selection_extraction_abridgment_elements_pct,claim_selection_extraction_abridgment_non_elements_pct,pedagogical_school_arena_elements_pct,pedagogical_school_arena_non_elements_pct,court_state_service_arena_elements_pct,court_state_service_arena_non_elements_pct,military_fortification_arena_elements_pct,military_fortification_arena_non_elements_pct,professional_practical_arena_elements_pct,professional_practical_arena_non_elements_pct,religious_institutional_arena_elements_pct,religious_institutional_arena_non_elements_pct,learned_scholarly_arena_elements_pct,learned_scholarly_arena_non_elements_pct,general_public_lovers_arena_elements_pct,general_public_lovers_arena_non_elements_pct,patronage_prestige_arena_elements_pct,patronage_prestige_arena_non_elements_pct,no_visible_social_arena_elements_pct,no_visible_social_arena_non_elements_pct,sparse_canonical_identity_elements_pct,sparse_canonical_identity_non_elements_pct,procedural_pedagogical_identity_elements_pct,procedural_pedagogical_identity_non_elements_pct,composite_workshop_book_elements_pct,composite_workshop_book_non_elements_pct,utility_public_book_elements_pct,utility_public_book_non_elements_pct,humanist_transfer_book_elements_pct,humanist_transfer_book_non_elements_pct,method_access_book_elements_pct,method_access_book_non_elements_pct
raw_author_or_editor,Guiseppe Auria,2,2,0,100.0,Rome,LATIN,4,1550-1599 | 1600-1649,,Cosmos/Earth | Geometry/Theory | Cosmos/Earth,Rome_1591 | Rome_1609,,claim_accessibility_clarity_pedagogy; claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_translation_vernacularization_transfer; claim_visual_material_aids,,,learned_scholarly_arena; patronage_prestige_arena,,,0.0,,100.0,,0.0,,0.0,,50.0,,100.0,,100.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,50.0,,0.0,,0.0,,100.0,,50.0,,0.0,,100.0,,0.0,
raw_author_or_editor,Hans Lencker,2,0,2,0.0,Nuremberg,GERMAN,2,1550-1599,,Geometry/Theory | Visual/Spatial Arts | Visual/Spatial Arts,,Q4F538 | UOH868,,,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Heinrich Schreiber,2,0,2,0.0,Frankfurt | Nuremberg,GERMAN,,1550-1599 | pre-1550,,Arithmetic/Commerce | Geometry/Theory | Arithmetic/Commerce,,bib-223 | bib-239,,,,,general_public_lovers_arena; no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Hendrik Hondius,2,0,2,0.0,The Hague,DUTCH | FRENCH,2,1600-1649,,Visual/Spatial Arts,,G2T7OK | HFRLRC,,,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Henrick Coets,2,2,0,100.0,Amsterdam | Leiden,DUTCH | LATIN,4 | 8,1650-1699 | 1700+,1–6,Geometry/Theory | No primary family,Amsterdam_1702 | Leiden_1692,,claim_ancient_authority_restoration; claim_method_demonstration_order; claim_selection_extraction_abridgment,,,no_visible_social_arena; pedagogical_school_arena,,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,50.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,
raw_author_or_editor,Humfrey Baker,2,0,2,0.0,London,ENGLISH,,1550-1599 | 1600-1649,,Arithmetic/Commerce,,bib-283 | bib-285,,claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_utility_practice_application; claim_visual_material_aids,,,no_visible_social_arena,,,0.0,,0.0,,50.0,,100.0,,50.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0
raw_author_or_editor,Jacques Androuet du Cerceau,2,0,2,0.0,Paris,FRENCH,,1550-1599,,Visual/Spatial Arts,,bib-28 | bib-29,,claim_utility_practice_application,,,court_state_service_arena; professional_practical_arena,,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Jacques Hume,2,0,2,0.0,Paris,FRENCH,,1600-1649,,Geometry/Theory,,ustc-12 | ustc-25,,claim_augmentation_enrichment_composition; claim_method_demonstration_order,,,court_state_service_arena; patronage_prestige_arena,,,50.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0
raw_author_or_editor,"Jan Pietersz Dou, Sebastian Curtius",2,2,0,100.0,Amsterdam,GERMAN,4 | 8,1600-1649,1-6 | 1–6,Geometry/Theory | No primary family,Amsterdam_1618 | Amsterdam_1634,,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_method_demonstration_order; claim_visual_material_aids,,,no_visible_social_arena,,,100.0,,0.0,,0.0,,0.0,,50.0,,0.0,,100.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,100.0,,50.0,,0.0,,0.0,,0.0,
raw_author_or_editor,Jean Borrel,2,0,2,0.0,Lyon,LATIN,,1550-1599,,Geometry/Theory,,bib-82 | bib-83,,claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_visual_material_aids,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,50.0,,50.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,50.0,,50.0,,0.0,,0.0,,0.0
raw_author_or_editor,Jean Bullant,2,0,2,0.0,Paris,FRENCH,,1550-1599 | 1600-1649,,Geometry/Theory | Instruments/Measurement,,bib-3 | ustc-14,,claim_augmentation_enrichment_composition; claim_visual_material_aids,,,court_state_service_arena; general_public_lovers_arena; learned_scholarly_arena; patronage_prestige_arena; pedagogical_school_arena,,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,50.0,,0.0,,50.0,,100.0,,0.0,,0.0,,0.0,,50.0,,50.0,,100.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0
raw_author_or_editor,Jean Prestet,2,1,1,50.0,Paris,FRENCH,4,1650-1699,1-5,Geometry/Theory,Paris_1675,Paris_1689,,,,no_visible_social_arena,learned_scholarly_arena; pedagogical_school_arena,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raw_author_or_editor,Jean Pélerin,2,0,2,0.0,Toul,LATIN,2,pre-1550,,Visual/Spatial Arts,,10AUQ5 | 93PZQ5,,,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,"Johan Sems, Jan Pietersz Dou",2,0,2,0.0,Leiden,DUTCH,,1600-1649,,Geometry/Theory | Instruments/Measurement | Geometry/Theory | Instruments/Measurement | Cosmos/Earth,,bib-209 | bib-210,,,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Johann Böschenstein,2,0,2,0.0,Augsburg,GERMAN,,pre-1550,,Arithmetic/Commerce,,bib-224 | bib-225,,,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Johann Heinrich Alsted,2,0,2,0.0,Herborn,LATIN,,1600-1649,,Arithmetic/Commerce | Visual/Spatial Arts | Cosmos/Earth | No primary family,,bib-72 | bib-73,,claim_correction_revision_accuracy,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Johann Vögelin,2,0,2,0.0,Paris | Strasbourg,LATIN,,pre-1550,,No primary family,,Paris_1534a | Strasbourg_1529,,claim_ancient_authority_restoration,,,learned_scholarly_arena; pedagogical_school_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Johannes Faulhaber,2,0,2,0.0,Frankfurt | Ulm,GERMAN,4,1600-1649,,Geometry/Theory | Visual/Spatial Arts | Instruments/Measurement | Applied Mechanics/Military | Visual/Spatial Arts | Applied Mechanics/Military,,AVXGNJ | KLSGAN,,,,,no_visible_social_arena; professional_practical_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Johannes Scheubel,2,2,0,100.0,Augsburg | Basel,GERMAN | LATIN,2 | 4,1550-1599,1-6 | 7-9,Geometry/Theory | Geometry/Theory | Arithmetic/Commerce,Augsburg_1555 | Basel_1550,,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_method_demonstration_order; claim_translation_vernacularization_transfer; claim_utility_practice_application,,,learned_scholarly_arena; no_visible_social_arena; pedagogical_school_arena,,,100.0,,0.0,,50.0,,0.0,,50.0,,50.0,,100.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,50.0,,0.0,,100.0,,50.0,,50.0,,50.0,,0.0,
raw_author_or_editor,John Napier,2,0,2,0.0,Edinburgh | Lyon,LATIN,12 | 4,1600-1649,,Arithmetic/Commerce | Instruments/Measurement | Geometry/Theory,,NYJL4C | OGXS5A,,claim_accessibility_clarity_pedagogy; claim_augmentation_enrichment_composition; claim_method_demonstration_order,,,no_visible_social_arena,,,50.0,,50.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,100.0,,0.0,,0.0,,50.0
raw_author_or_editor,Juan Pérez de Moya,2,0,2,0.0,Alcala | Salamanca,SPANISH,,1550-1599,,Geometry/Theory | Geometry/Theory | Instruments/Measurement | Cosmos/Earth,,bib-18 | bib-19,,,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Leon Battista Alberti,2,0,2,0.0,Venice,ITALIAN,,1550-1599,,No primary family | Visual/Spatial Arts,,bib-26 | bib-27,,claim_translation_vernacularization_transfer,,,learned_scholarly_arena; no_visible_social_arena; pedagogical_school_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Leonard Digges,2,0,2,0.0,London,ENGLISH,,1550-1599,,Arithmetic/Commerce | Arithmetic/Commerce | Applied Mechanics/Military,,bib-153 | bib-154,,claim_accessibility_clarity_pedagogy; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_method_demonstration_order; claim_selection_extraction_abridgment; claim_utility_practice_application,,,no_visible_social_arena,,,50.0,,50.0,,100.0,,50.0,,100.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,100.0,,50.0,,0.0,,50.0
raw_author_or_editor,Luca Pacioli,2,1,1,50.0,Venice,LATIN,2,pre-1550,1-15,Geometry/Theory | Arithmetic/Commerce | No primary family,Venice_1509,bib-14,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_visual_material_aids,,,religious_institutional_arena,no_visible_social_arena,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raw_author_or_editor,Lucas Brunn,2,1,1,50.0,"Nuremberg | Nuremberg, Leipzig",GERMAN,2 | 4,1600-1649,1-15,Geometry/Theory | Visual/Spatial Arts,Nuremberg_1625,Z26G13,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_utility_practice_application,,,learned_scholarly_arena,no_visible_social_arena,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
raw_author_or_editor,Luis Ballester,2,0,2,0.0,Paris,FRENCH,,1600-1649,,Arithmetic/Commerce | Geometry/Theory | Arithmetic/Commerce,,ustc-21 | ustc-9,,,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Paolo Casati,2,0,2,0.0,Bologna,ITALIAN | LATIN,,1650-1699,,Arithmetic/Commerce | Instruments/Measurement | Instruments/Measurement,,bib-85 | bib-86,,claim_method_demonstration_order; claim_utility_practice_application,,,general_public_lovers_arena; military_fortification_arena,,,100.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0
raw_author_or_editor,Paul Pfinzing,2,0,2,0.0,Augsburg | Nuremberg,GERMAN,2,1550-1599 | 1600-1649,,Visual/Spatial Arts,,EW54CX | UX662Y,,claim_selection_extraction_abridgment,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Peter Halt,2,0,2,0.0,Augsburg,GERMAN,2,1600-1649,,Visual/Spatial Arts,,OQBIL8 | OQE4ZD,,,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Pierre Gautruche,2,0,2,0.0,Caen | Cambridge,LATIN,,1650-1699,,Arithmetic/Commerce | Instruments/Measurement | Cosmos/Earth | No primary family,,bib-95 | bib-96,,claim_correction_revision_accuracy; claim_selection_extraction_abridgment,,,learned_scholarly_arena; religious_institutional_arena,,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,100.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Pierre Petit,2,0,2,0.0,Paris,FRENCH,,1600-1649 | 1650-1699,,Cosmos/Earth | Instruments/Measurement,,MorisS-26-1 | MorisS-26-2,,claim_augmentation_enrichment_composition; claim_utility_practice_application; claim_visual_material_aids,,,court_state_service_arena; military_fortification_arena; no_visible_social_arena; professional_practical_arena,,,0.0,,0.0,,50.0,,0.0,,100.0,,0.0,,0.0,,50.0,,0.0,,0.0,,50.0,,50.0,,50.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,100.0,,50.0,,0.0,,0.0
raw_author_or_editor,Pierre de Montdoré,2,2,0,100.0,Paris,LATIN,4,1550-1599,10,Geometry/Theory,Paris_1551a | Paris_1552,,claim_ancient_authority_restoration,,,patronage_prestige_arena; religious_institutional_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
raw_author_or_editor,Pietro Antonio Cataldi,2,1,1,50.0,Bologna,ITALIAN,,1600-1649,1-6,Geometry/Theory,8DP4C1,Bologna_1620,,,claim_ancient_authority_restoration,,,no_visible_social_arena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raw_author_or_editor,Pietro Paolo Caravaggi,2,2,0,100.0,Milan,ITALIAN,12 | 6,1650-1699 | 1700+,1–6,Geometry/Theory | No primary family,Milan_1671 | Milan_1702,,claim_ancient_authority_restoration,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,
raw_author_or_editor,René Descartes,2,0,2,0.0,Amsterdam | Leiden,FRENCH | LATIN,,1600-1649 | 1650-1699,,Geometry/Theory | Music,,MorisS-9-3 | bib-160,,,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0
raw_author_or_editor,Richard Witt,2,0,2,0.0,London,ENGLISH,,1600-1649,,Arithmetic/Commerce,,bib-220 | bib-221,,claim_augmentation_enrichment_composition,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0
raw_author_or_editor,Robert Recorde,2,1,1,50.0,London,ENGLISH,4,1550-1599,,Geometry/Theory | Instruments/Measurement | Geometry/Theory | Instruments/Measurement | Cosmos/Earth,FA6MQ0,bib-131,,,,,,no_visible_social_arena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raw_author_or_editor,Robert Simson,2,2,0,100.0,Glasgow,ENGLISH | LATIN,4,1700+,"1-6 | 1-6, 11-12",Geometry/Theory | No primary family,Glasgow_1756 | QX7XH4,,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_method_demonstration_order; claim_selection_extraction_abridgment; claim_translation_vernacularization_transfer,,,learned_scholarly_arena; pedagogical_school_arena,,,50.0,,0.0,,0.0,,50.0,,50.0,,50.0,,100.0,,0.0,,50.0,,100.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,100.0,,50.0,,0.0,,50.0,,0.0,
raw_author_or_editor,Samuel Jeake,2,0,2,0.0,London,ENGLISH,,1650-1699 | 1700+,,Arithmetic/Commerce,,bib-190 | bib-279,,claim_accessibility_clarity_pedagogy; claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_selection_extraction_abridgment; claim_utility_practice_application; claim_visual_material_aids,,,learned_scholarly_arena; no_visible_social_arena; patronage_prestige_arena; professional_practical_arena,,,0.0,,100.0,,50.0,,50.0,,100.0,,0.0,,50.0,,100.0,,50.0,,0.0,,0.0,,0.0,,50.0,,0.0,,50.0,,0.0,,50.0,,50.0,,0.0,,100.0,,100.0,,0.0,,0.0,,0.0
raw_author_or_editor,Samuel Reyher,2,2,0,100.0,"Hamburg, Leipzig | Kiel, Leipzig",GERMAN,4,1650-1699,1–6,Geometry/Theory | No primary family,Kiel_Hamburg_and_Leipzig_1697 | Kiel_and_Leipzig_1699,,claim_ancient_authority_restoration,,,learned_scholarly_arena; pedagogical_school_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
raw_author_or_editor,Sebastián Fernández de Medrano,2,2,0,100.0,Brussels,SPANISH,8,1650-1699 | 1700+,"1–6, 11–12",Geometry/Theory,Brussels_1688 | Brussels_1701,,claim_accessibility_clarity_pedagogy; claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_method_demonstration_order; claim_utility_practice_application,,,learned_scholarly_arena; military_fortification_arena; patronage_prestige_arena; pedagogical_school_arena,,,50.0,,50.0,,50.0,,0.0,,50.0,,0.0,,100.0,,0.0,,0.0,,50.0,,0.0,,100.0,,0.0,,0.0,,100.0,,0.0,,50.0,,0.0,,0.0,,100.0,,50.0,,50.0,,0.0,,0.0,
raw_author_or_editor,"Simon Stevin, Albert Girard",2,0,2,0.0,Leiden,FRENCH,,1600-1649,,Arithmetic/Commerce,,MMJVXG | bib-269,,claim_augmentation_enrichment_composition; claim_correction_revision_accuracy,,,learned_scholarly_arena; no_visible_social_arena,,,0.0,,0.0,,0.0,,100.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,50.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0
raw_author_or_editor,Thomas Rudd,2,1,1,50.0,London,ENGLISH,4,1650-1699,1–6,Geometry/Theory | Geometry/Theory | Arithmetic/Commerce | Instruments/Measurement,London_1651,bib-133,claim_ancient_authority_restoration,claim_utility_practice_application; claim_visual_material_aids,claim_augmentation_enrichment_composition; claim_method_demonstration_order; claim_selection_extraction_abridgment,military_fortification_arena,learned_scholarly_arena; pedagogical_school_arena,court_state_service_arena; professional_practical_arena,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
raw_author_or_editor,Thomas Simpson,2,2,0,100.0,London,ENGLISH,8,1700+,1-6,Geometry/Theory,6XTAVU | London_1747,,claim_accessibility_clarity_pedagogy; claim_augmentation_enrichment_composition; claim_selection_extraction_abridgment,,,court_state_service_arena; learned_scholarly_arena; pedagogical_school_arena,,,0.0,,50.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,50.0,,100.0,,100.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,50.0,,50.0,,0.0,,0.0,,0.0,
raw_author_or_editor,Valentin Mennher,2,0,2,0.0,Antwerp | Rotterdam,FRENCH,,1550-1599 | 1600-1649,,Arithmetic/Commerce,,bib-265 | bib-266,,claim_augmentation_enrichment_composition; claim_translation_vernacularization_transfer,,,no_visible_social_arena; professional_practical_arena,,,0.0,,0.0,,0.0,,0.0,,50.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0
raw_author_or_editor,"Vincent Wing, William Leybourn",2,0,2,0.0,London,ENGLISH,,1600-1649 | 1650-1699,,Geometry/Theory | Cosmos/Earth | Instruments/Measurement | Cosmos/Earth,,bib-158 | bib-159,,claim_augmentation_enrichment_composition; claim_method_demonstration_order; claim_utility_practice_application; claim_visual_material_aids,,,learned_scholarly_arena; no_visible_social_arena; professional_practical_arena,,,50.0,,0.0,,100.0,,0.0,,50.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,50.0,,0.0,,0.0,,50.0,,0.0,,0.0,,50.0,,50.0,,0.0,,0.0
