portfolio_kind,name,total_representative_cases,metadata_elements_cases,non_elements_cases,elements_share_pct,cities,languages_first,formats,periods,elements_bookgroups,primary_subject_families,elements_keys,non_elements_keys,elements_only_claims,non_elements_only_claims,shared_claims,elements_only_social,non_elements_only_social,shared_social,claim_method_demonstration_order_elements_pct,claim_method_demonstration_order_non_elements_pct,claim_accessibility_clarity_pedagogy_elements_pct,claim_accessibility_clarity_pedagogy_non_elements_pct,claim_utility_practice_application_elements_pct,claim_utility_practice_application_non_elements_pct,claim_correction_revision_accuracy_elements_pct,claim_correction_revision_accuracy_non_elements_pct,claim_augmentation_enrichment_composition_elements_pct,claim_augmentation_enrichment_composition_non_elements_pct,claim_translation_vernacularization_transfer_elements_pct,claim_translation_vernacularization_transfer_non_elements_pct,claim_ancient_authority_restoration_elements_pct,claim_ancient_authority_restoration_non_elements_pct,claim_visual_material_aids_elements_pct,claim_visual_material_aids_non_elements_pct,claim_selection_extraction_abridgment_elements_pct,claim_selection_extraction_abridgment_non_elements_pct,pedagogical_school_arena_elements_pct,pedagogical_school_arena_non_elements_pct,court_state_service_arena_elements_pct,court_state_service_arena_non_elements_pct,military_fortification_arena_elements_pct,military_fortification_arena_non_elements_pct,professional_practical_arena_elements_pct,professional_practical_arena_non_elements_pct,religious_institutional_arena_elements_pct,religious_institutional_arena_non_elements_pct,learned_scholarly_arena_elements_pct,learned_scholarly_arena_non_elements_pct,general_public_lovers_arena_elements_pct,general_public_lovers_arena_non_elements_pct,patronage_prestige_arena_elements_pct,patronage_prestige_arena_non_elements_pct,no_visible_social_arena_elements_pct,no_visible_social_arena_non_elements_pct,sparse_canonical_identity_elements_pct,sparse_canonical_identity_non_elements_pct,procedural_pedagogical_identity_elements_pct,procedural_pedagogical_identity_non_elements_pct,composite_workshop_book_elements_pct,composite_workshop_book_non_elements_pct,utility_public_book_elements_pct,utility_public_book_non_elements_pct,humanist_transfer_book_elements_pct,humanist_transfer_book_non_elements_pct,method_access_book_elements_pct,method_access_book_non_elements_pct
split_person,Pierre de la Ramée,7,2,5,28.6,Basel | Frankfurt | Paris,LATIN,8,1550-1599 | 1600-1649 | pre-1550,1-15,Arithmetic/Commerce | Geometry/Theory | Geometry/Theory | Arithmetic/Commerce | No primary family,Paris_1545 | Paris_1549,bib-128 | bib-129 | bib-130 | bib-177 | bib-181,claim_ancient_authority_restoration,claim_correction_revision_accuracy,,,learned_scholarly_arena; pedagogical_school_arena,no_visible_social_arena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,100.0,80.0,100.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
split_person,Georges Fournier,6,5,1,83.3,Cambridge | London | Paris,FRENCH | LATIN,12 | 8,1600-1649 | 1650-1699,1-6 | 1–6,Cosmos/Earth | Geometry/Theory | No primary family,Cambridge_1665 | London_1654 | Paris_1643b | Paris_1654 | Paris_1654a,bib-51,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_method_demonstration_order; claim_selection_extraction_abridgment,claim_utility_practice_application,,no_visible_social_arena; pedagogical_school_arena; religious_institutional_arena,,learned_scholarly_arena,80.0,0.0,0.0,0.0,0.0,100.0,60.0,0.0,20.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,20.0,100.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
split_person,Jacques Lefèvre d'Étaples,6,1,5,16.7,Paris,LATIN,2,pre-1550,1-15,Arithmetic/Commerce | Music | Geometry/Theory | Geometry/Theory | Arithmetic/Commerce | Cosmos/Earth | No primary family,Paris_1516,1496 | bib-172 | bib-173 | bib-174 | bib-175,claim_ancient_authority_restoration,claim_correction_revision_accuracy,claim_augmentation_enrichment_composition,,pedagogical_school_arena,no_visible_social_arena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,20.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,80.0,0.0,0.0,100.0,0.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
split_person,Jacques de Billy,6,0,6,0.0,Dijon | Paris | Reims,FRENCH | LATIN,,1600-1649 | 1650-1699,,Cosmos/Earth | Geometry/Theory | Geometry/Theory | Arithmetic/Commerce,,MorisS-3-1 | MorisS-3-2 | MorisS-3-3 | MorisS-3-4 | MorisS-3-5 | MorisS-3-6,,claim_accessibility_clarity_pedagogy; claim_augmentation_enrichment_composition; claim_method_demonstration_order; claim_selection_extraction_abridgment; claim_visual_material_aids,,,no_visible_social_arena; religious_institutional_arena,,,50.0,,50.0,,0.0,,0.0,,66.7,,0.0,,0.0,,33.3,,66.7,,0.0,,0.0,,0.0,,0.0,,66.7,,0.0,,0.0,,0.0,,33.3,,16.7,,16.7,,66.7,,0.0,,0.0,,50.0
split_person,Jean Baptiste Morin,6,0,6,0.0,Paris | The Hague,FRENCH | LATIN,,1600-1649 | 1650-1699,,Cosmos/Earth | Geometry/Theory | No primary family,,MorisS-22-2 | MorisS-22-3 | MorisS-22-4 | MorisS-22-5 | MorisS-22-6 | MorisS-22-7,,claim_accessibility_clarity_pedagogy; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_utility_practice_application; claim_visual_material_aids,,,court_state_service_arena; learned_scholarly_arena; military_fortification_arena; patronage_prestige_arena; pedagogical_school_arena; professional_practical_arena; religious_institutional_arena,,,0.0,,16.7,,33.3,,16.7,,50.0,,0.0,,0.0,,16.7,,0.0,,83.3,,33.3,,16.7,,16.7,,66.7,,66.7,,0.0,,50.0,,0.0,,0.0,,0.0,,50.0,,33.3,,0.0,,0.0
split_person,Jean François Niceron,6,0,6,0.0,Paris,FRENCH | LATIN,2,1600-1649 | 1650-1699,,Geometry/Theory | Visual/Spatial Arts | Instruments/Measurement | No primary family | Visual/Spatial Arts,,99CARP | BCYM68 | MorisS-24-1 | MorisS-24-2 | MorisS-24-3 | bib-55,,claim_accessibility_clarity_pedagogy; claim_augmentation_enrichment_composition; claim_method_demonstration_order; claim_translation_vernacularization_transfer; claim_utility_practice_application,,,no_visible_social_arena; patronage_prestige_arena; professional_practical_arena; religious_institutional_arena,,,33.3,,16.7,,100.0,,0.0,,33.3,,16.7,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,83.3,,33.3,,0.0,,0.0,,33.3,,16.7,,0.0,,0.0,,16.7,,33.3,,0.0,,0.0
split_person,Adriaan Metius,5,0,5,0.0,Amsterdam | Franeker | Leiden,DUTCH | LATIN,,1600-1649,,Geometry/Theory | Arithmetic/Commerce | Geometry/Theory | Arithmetic/Commerce | Applied Mechanics/Military | Geometry/Theory | Arithmetic/Commerce | Instruments/Measurement | Applied Mechanics/Military | Geometry/Theory | Instruments/Measurement | Instruments/Measurement | Cosmos/Earth,,bib-119 | bib-182 | bib-183 | bib-184 | bib-275,,claim_correction_revision_accuracy; claim_method_demonstration_order; claim_utility_practice_application,,,general_public_lovers_arena; learned_scholarly_arena; no_visible_social_arena; pedagogical_school_arena; professional_practical_arena,,,20.0,,0.0,,40.0,,20.0,,0.0,,0.0,,0.0,,0.0,,0.0,,40.0,,0.0,,0.0,,20.0,,0.0,,40.0,,20.0,,0.0,,40.0,,0.0,,0.0,,0.0,,20.0,,0.0,,0.0
split_person,Claude Comiers,5,0,5,0.0,"Lyon | Paris | Paris, Brussels | The Hague",FRENCH,,1650-1699 | 1700+,,No primary family,,bib-227 | bib-228 | bib-229 | bib-230 | bib-231,,claim_augmentation_enrichment_composition,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,40.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,20.0,,0.0,,0.0,,0.0
split_person,Federico Commandino,5,3,2,60.0,Pesaro | Urbino | Venice,ITALIAN | LATIN,2,1550-1599 | 1600-1649,1-15 | 1–15,Geometry/Theory | Visual/Spatial Arts | Cosmos/Earth,Pesaro_1572 | Pesaro_1619 | Urbino_1575,bib-41 | bib-42,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_method_demonstration_order; claim_translation_vernacularization_transfer; claim_visual_material_aids,,,patronage_prestige_arena,,no_visible_social_arena,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,66.7,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
split_person,Frans van Schooten,5,2,3,40.0,Amsterdam | Leiden,DUTCH | LATIN,12,1600-1649 | 1650-1699,1–15 (enunciations) | 1–16 (enunciations),Geometry/Theory | Geometry/Theory | Instruments/Measurement | No primary family,Amsterdam_1662 | Leiden_1617,bib-161 | bib-61 | bib-69,claim_accessibility_clarity_pedagogy; claim_ancient_authority_restoration,claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_utility_practice_application; claim_visual_material_aids,claim_translation_vernacularization_transfer,,no_visible_social_arena,learned_scholarly_arena; pedagogical_school_arena,0.0,0.0,50.0,0.0,0.0,33.3,0.0,33.3,0.0,66.7,100.0,33.3,100.0,0.0,0.0,33.3,0.0,0.0,100.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,66.7,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,50.0,33.3,0.0,66.7,0.0,0.0,100.0,0.0,0.0,0.0
split_person,Jacques Peletier,5,2,3,40.0,Geneva | Lyon | Paris,FRENCH | LATIN,2 | 4,1550-1599 | 1600-1649,1-6 | 1–6,Arithmetic/Commerce | Geometry/Theory | No primary family,Geneva_1611 | Lyon_1557,bib-15 | bib-16 | bib-17,claim_ancient_authority_restoration; claim_correction_revision_accuracy; claim_method_demonstration_order; claim_selection_extraction_abridgment; claim_translation_vernacularization_transfer,,claim_augmentation_enrichment_composition,religious_institutional_arena,learned_scholarly_arena; no_visible_social_arena,court_state_service_arena; patronage_prestige_arena,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,100.0,33.3,50.0,0.0,100.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,33.3,0.0,0.0,0.0,0.0,50.0,0.0,0.0,33.3,0.0,0.0,100.0,33.3,0.0,66.7,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
split_person,Jean Boulenger,5,0,5,0.0,Paris,FRENCH,,1600-1649 | 1650-1699,,Geometry/Theory | Instruments/Measurement,,bib-80 | ustc-11 | ustc-15 | ustc-34 | ustc-35,,claim_accessibility_clarity_pedagogy; claim_augmentation_enrichment_composition; claim_method_demonstration_order; claim_utility_practice_application; claim_visual_material_aids,,,court_state_service_arena; general_public_lovers_arena; learned_scholarly_arena; pedagogical_school_arena; professional_practical_arena,,,40.0,,20.0,,80.0,,0.0,,40.0,,0.0,,0.0,,20.0,,0.0,,40.0,,80.0,,0.0,,80.0,,0.0,,40.0,,40.0,,0.0,,0.0,,0.0,,40.0,,40.0,,80.0,,0.0,,20.0
split_person,Ludolph van Ceulen,5,0,5,0.0,Delft | Leiden,DUTCH | GERMAN | LATIN,,1550-1599 | 1600-1649,,Geometry/Theory | Geometry/Theory | Arithmetic/Commerce | Geometry/Theory | Arithmetic/Commerce | Instruments/Measurement,,Leiden_1615 | bib-187 | bib-188 | bib-189 | bib-40,,claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_method_demonstration_order; claim_translation_vernacularization_transfer; claim_visual_material_aids,,,no_visible_social_arena,,,20.0,,0.0,,0.0,,20.0,,60.0,,40.0,,0.0,,60.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,20.0,,20.0,,60.0,,0.0,,0.0,,0.0
split_person,Niccolò Tartaglia,5,2,3,40.0,Paris | Venice,FRENCH | ITALIAN | LATIN,8,1550-1599 | 1600-1649,1-15,Arithmetic/Commerce | Geometry/Theory | No primary family,Venice_1565 | Venice_1569,bib-23 | ustc-31 | ustc-32,claim_ancient_authority_restoration,claim_utility_practice_application,claim_translation_vernacularization_transfer,learned_scholarly_arena; pedagogical_school_arena,court_state_service_arena; no_visible_social_arena; patronage_prestige_arena,,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,100.0,66.7,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.3,0.0,66.7,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
split_person,Pierre Gassendi,5,0,5,0.0,Paris,LATIN,,1600-1649,,Applied Mechanics/Military | Cosmos/Earth,,MorisS-13-1 | MorisS-13-2 | MorisS-13-3 | MorisS-13-4 | MorisS-13-5,,claim_augmentation_enrichment_composition; claim_translation_vernacularization_transfer,,,learned_scholarly_arena; no_visible_social_arena; pedagogical_school_arena; religious_institutional_arena,,,0.0,,0.0,,0.0,,0.0,,20.0,,20.0,,0.0,,0.0,,0.0,,20.0,,0.0,,0.0,,0.0,,20.0,,20.0,,0.0,,0.0,,60.0,,0.0,,0.0,,20.0,,0.0,,0.0,,0.0
split_person,Pierre Hérigone,5,4,1,80.0,Paris,FRENCH | LATIN,8,1600-1649,1-15 | 1–6,Geometry/Theory | No primary family,Paris_1634 | Paris_1639 | Paris_1644 | Paris_1644b,MorisS-17-3,claim_ancient_authority_restoration; claim_selection_extraction_abridgment,claim_visual_material_aids,claim_augmentation_enrichment_composition; claim_method_demonstration_order,learned_scholarly_arena,,no_visible_social_arena,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,50.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,50.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
split_person,Samuel Marolois,5,0,5,0.0,Amsterdam | The Hague,FRENCH | LATIN,2,1600-1649,,Visual/Spatial Arts | Visual/Spatial Arts | Applied Mechanics/Military,,77RUJE | WOQG2Q | bib-117 | bib-12 | bib-268,,claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_utility_practice_application,,,learned_scholarly_arena; no_visible_social_arena,,,0.0,,0.0,,20.0,,40.0,,40.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,40.0,,0.0,,0.0,,60.0,,0.0,,20.0,,20.0,,0.0,,0.0,,0.0
split_person,Abel Foullon,4,0,4,0.0,Basel | Paris | Venice,FRENCH | ITALIAN | LATIN,,1550-1599,,Geometry/Theory | Instruments/Measurement | Geometry/Theory | Instruments/Measurement | Cosmos/Earth,,bib-47 | bib-48 | bib-49 | bib-50,,claim_accessibility_clarity_pedagogy; claim_augmentation_enrichment_composition; claim_translation_vernacularization_transfer; claim_utility_practice_application,,,court_state_service_arena; learned_scholarly_arena; no_visible_social_arena,,,0.0,,25.0,,25.0,,0.0,,25.0,,25.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,25.0,,0.0,,0.0,,25.0,,0.0,,0.0,,25.0,,25.0,,0.0,,0.0
split_person,Christoffer Dybvad,4,4,0,100.0,Arnhem | Lyon,LATIN,4,1600-1649,1-6 | 10 | 7-9,Arithmetic/Commerce | Geometry/Theory | No primary family,Arnhem_1603 | Arnhem_1605 | Arnhem_1605a | Lyon_1603,,claim_ancient_authority_restoration; claim_method_demonstration_order,,,court_state_service_arena; no_visible_social_arena; patronage_prestige_arena,,,75.0,,0.0,,0.0,,0.0,,0.0,,0.0,,75.0,,0.0,,0.0,,0.0,,25.0,,0.0,,0.0,,0.0,,0.0,,0.0,,25.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
split_person,Gemma Frisius,4,1,3,25.0,Antwerp | Cologne | Paris,FRENCH | LATIN,4 | 8,1550-1599,,Arithmetic/Commerce | Cosmos/Earth,ZNLALU,TJONV6 | bib-255 | bib-262,,claim_augmentation_enrichment_composition; claim_visual_material_aids,claim_translation_vernacularization_transfer,,,no_visible_social_arena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,66.7,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
split_person,Giovanni Pomodoro,4,0,4,0.0,Rome,ITALIAN,,1550-1599 | 1600-1649 | 1650-1699,,Geometry/Theory,,bib-124 | bib-125 | bib-126 | bib-20,,claim_accessibility_clarity_pedagogy; claim_ancient_authority_restoration; claim_utility_practice_application; claim_visual_material_aids,,,learned_scholarly_arena; military_fortification_arena; patronage_prestige_arena; professional_practical_arena; religious_institutional_arena,,,0.0,,25.0,,25.0,,0.0,,0.0,,0.0,,100.0,,100.0,,0.0,,0.0,,0.0,,25.0,,75.0,,50.0,,25.0,,0.0,,50.0,,0.0,,0.0,,50.0,,0.0,,25.0,,0.0,,0.0
split_person,Ismaël Boulliau,4,0,4,0.0,Amsterdam | Paris,LATIN,,1600-1649 | 1650-1699,,Cosmos/Earth | Geometry/Theory | No primary family,,MorisS-5-1 | MorisS-5-2 | MorisS-5-3 | MorisS-5-4,,claim_augmentation_enrichment_composition; claim_method_demonstration_order,,,learned_scholarly_arena; no_visible_social_arena,,,50.0,,0.0,,0.0,,0.0,,25.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,25.0,,0.0,,0.0,,75.0,,0.0,,0.0,,25.0,,0.0,,0.0,,0.0
split_person,Jacques Chauvet,4,0,4,0.0,Paris | Rouen,FRENCH,,1550-1599 | 1600-1649,,Arithmetic/Commerce | Geometry/Theory | Instruments/Measurement,,bib-5 | bib-90 | ustc-28 | ustc-36,,claim_correction_revision_accuracy; claim_method_demonstration_order; claim_selection_extraction_abridgment; claim_utility_practice_application; claim_visual_material_aids,,,court_state_service_arena; general_public_lovers_arena; learned_scholarly_arena; no_visible_social_arena; pedagogical_school_arena,,,25.0,,0.0,,50.0,,50.0,,0.0,,0.0,,0.0,,100.0,,25.0,,50.0,,25.0,,0.0,,0.0,,0.0,,50.0,,50.0,,0.0,,50.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0
split_person,Jean Du Breuil,4,0,4,0.0,Paris,FRENCH,4,1600-1649,,Visual/Spatial Arts,,3WRC2Y | 3WV6N7 | AWKSO4 | DMOHT7,,claim_utility_practice_application,,,no_visible_social_arena; professional_practical_arena,,,0.0,,0.0,,25.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,25.0,,0.0,,0.0,,0.0,,0.0,,75.0,,0.0,,0.0,,0.0,,25.0,,0.0,,0.0
split_person,Jean de la Pène,4,4,0,100.0,Leiden | Paris,GREEK | LATIN,4,1550-1599 | 1600-1649,,Geometry/Theory | Music | Visual/Spatial Arts,Leiden_1599 | Paris_1557a | Paris_1557b | Paris_1604,,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_translation_vernacularization_transfer,,,court_state_service_arena; learned_scholarly_arena; patronage_prestige_arena; religious_institutional_arena,,,0.0,,0.0,,0.0,,0.0,,75.0,,50.0,,100.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,100.0,,100.0,,0.0,,100.0,,0.0,,0.0,,25.0,,50.0,,0.0,,50.0,,0.0,
split_person,Pierre Le Mardelé,4,4,0,100.0,Lyon | Paris,FRENCH,8,1600-1649,1–15,Geometry/Theory | No primary family,Lyon_1645 | Lyon_1646 | Paris_1622 | Paris_1632a,,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_method_demonstration_order; claim_translation_vernacularization_transfer; claim_visual_material_aids,,,patronage_prestige_arena; religious_institutional_arena,,,100.0,,0.0,,0.0,,100.0,,100.0,,100.0,,100.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,100.0,,0.0,,0.0,,100.0,,100.0,,0.0,,100.0,,0.0,
split_person,Sebastiano Serlio,4,0,4,0.0,Antwerp | London | Paris | Venice,DUTCH | ENGLISH | FRENCH | ITALIAN,2 | 4,1550-1599 | 1600-1649 | pre-1550,,Visual/Spatial Arts,,5KCP5R | JT4H92 | MYFHIS | QWCWLH,,claim_accessibility_clarity_pedagogy; claim_translation_vernacularization_transfer; claim_utility_practice_application,,,court_state_service_arena; no_visible_social_arena; patronage_prestige_arena,,,0.0,,25.0,,25.0,,0.0,,0.0,,25.0,,0.0,,0.0,,0.0,,0.0,,25.0,,0.0,,0.0,,0.0,,0.0,,0.0,,25.0,,75.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
split_person,Sébastien Le Clerc,4,0,4,0.0,"Paris | Paris, Amsterdam",FRENCH,,1650-1699,,Geometry/Theory | No primary family,,bib-111 | bib-112 | bib-113 | bib-214,,claim_augmentation_enrichment_composition; claim_method_demonstration_order,,,no_visible_social_arena,,,25.0,,0.0,,0.0,,0.0,,25.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,50.0,,0.0,,25.0,,0.0,,0.0,,0.0
split_person,Wynant van Westen,4,0,4,0.0,Amsterdam | Arnhem,DUTCH,,1600-1649 | 1650-1699,,No primary family,,bib-139 | bib-140 | bib-141 | bib-142,,claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_translation_vernacularization_transfer; claim_utility_practice_application,,,learned_scholarly_arena; no_visible_social_arena,,,0.0,,0.0,,75.0,,100.0,,100.0,,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,25.0,,0.0,,0.0,,75.0,,0.0,,75.0,,100.0,,0.0,,0.0,,0.0
split_person,Antoine de Lalouvère,3,0,3,0.0,Toulouse,LATIN,,1650-1699,,Geometry/Theory,,MorisS-18-1 | MorisS-18-3 | MorisS-18-4,,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_method_demonstration_order,,,no_visible_social_arena; religious_institutional_arena,,,33.3,,0.0,,0.0,,0.0,,33.3,,0.0,,66.7,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,66.7,,0.0,,0.0,,0.0,,33.3,,33.3,,0.0,,33.3,,0.0,,0.0,,0.0
split_person,Antonio Possevino,3,3,0,100.0,Cologne | Rome | Venice,LATIN,2,1550-1599 | 1600-1649,,Geometry/Theory,Cologne_1607a | Rome_1593 | Venice_1603,,claim_augmentation_enrichment_composition; claim_correction_revision_accuracy,,,learned_scholarly_arena; religious_institutional_arena,,,0.0,,0.0,,0.0,,66.7,,66.7,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,33.3,,0.0,,0.0,,0.0,,0.0,,0.0,,66.7,,0.0,,0.0,,0.0,
split_person,Bartholomaeus Keckermann,3,0,3,0.0,Hanau | Oxford,LATIN,,1600-1649 | 1650-1699,,Arithmetic/Commerce | Cosmos/Earth | Cosmos/Earth,,bib-106 | bib-107 | bib-108,,claim_accessibility_clarity_pedagogy; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_selection_extraction_abridgment,,,general_public_lovers_arena; learned_scholarly_arena; pedagogical_school_arena; religious_institutional_arena,,,0.0,,33.3,,0.0,,100.0,,100.0,,0.0,,0.0,,0.0,,33.3,,100.0,,0.0,,0.0,,0.0,,100.0,,100.0,,100.0,,0.0,,0.0,,0.0,,0.0,,66.7,,0.0,,0.0,,0.0
split_person,Bernard Lamy,3,1,2,33.3,Paris,FRENCH,12 | 8,1650-1699,1-5,Geometry/Theory | No primary family,Paris_1685,Paris_1695 | bib-110,,,claim_ancient_authority_restoration; claim_method_demonstration_order,,,no_visible_social_arena,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
split_person,Blaise Pascal,3,0,3,0.0,Paris,FRENCH | LATIN,,1650-1699,,Geometry/Theory | Geometry/Theory | Applied Mechanics/Military | Geometry/Theory | Arithmetic/Commerce,,MorisS-25-3 | MorisS-25-4 | MorisS-25-8,,claim_augmentation_enrichment_composition,,,no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,33.3,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,33.3,,0.0,,0.0,,0.0
split_person,Caterino Doino,3,3,0,100.0,Ferrara | Venice,LATIN,12 | 8,1600-1649,1–6,Geometry/Theory | No primary family,Ferrara_1628 | Venice_1641 | Venice_1647,,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition,,,learned_scholarly_arena; no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,33.3,,0.0,,66.7,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,33.3,,0.0,,0.0,,66.7,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
split_person,Christoph Grienberger,3,3,0,100.0,Graz | Rome,LATIN,12,1600-1649 | 1650-1699,1-6 | 1–6,No primary family,Graz_1636 | Rome_1629 | Rome_1655,,claim_ancient_authority_restoration; claim_augmentation_enrichment_composition; claim_correction_revision_accuracy; claim_selection_extraction_abridgment,,,learned_scholarly_arena; religious_institutional_arena,,,0.0,,0.0,,0.0,,33.3,,100.0,,0.0,,100.0,,0.0,,100.0,,0.0,,0.0,,0.0,,0.0,,100.0,,33.3,,0.0,,0.0,,0.0,,0.0,,100.0,,66.7,,0.0,,0.0,,0.0,
split_person,Claude Mydorge,3,0,3,0.0,Paris,FRENCH | LATIN,8,1600-1649,,Applied Mechanics/Military | Geometry/Theory | Geometry/Theory | Applied Mechanics/Military,,MorisS-23-1 | MorisS-23-2 | VQDBOK,,,,,court_state_service_arena; no_visible_social_arena,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,33.3,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,66.7,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
