name,page_number,reference,is_bold,volume
"Marc (Saint), évangéliste",260,,false,vol_10
"Marc (Saint), évangéliste",775,,true,vol_10
Marci de Kronland (Marcus),785 sq.,,false,vol_10
Marca (Pierre de),722,,false,vol_10
Maresius (S.) = des Marets,165 n,,false,vol_10
Maresius (S.) = des Marets,294 n,,false,vol_10
Maresius (S.) = des Marets,296,,false,vol_10
Marie (Maximilien),111 n,,false,vol_10
"Marin, bourgeois de Lisieux",79,,false,vol_10
Mariotte (Edme),182,,false,vol_10
Marolles (Michel de),756 n,,false,vol_10
Marot (Clément),816 n,,false,vol_10
Martel (Thomas),834,,false,vol_10
"Martigny (M. de), conseiller",83,,false,vol_10
Massorethes (les),809,,true,vol_10
Maximin (Saint),772,,true,vol_10
"Meisner (Balthasar), socinien",719,,true,vol_10
"Meisner (Balthasar), socinien",743,,true,vol_10
"Meisner (Balthasar), socinien",747 et n,,true,vol_10
"Meisner (Balthasar), socinien",755,,true,vol_10
Mercier (Edmond),723,,false,vol_10
"Mercure Cosmopolite, auteur du Pentalogos",160 sq.,,true,vol_10
"Mercure Cosmopolite, auteur du Pentalogos",293,,true,vol_10
"Mercure Cosmopolite, auteur du Pentalogos",297 sq.,,true,vol_10
"Mercure Cosmopolite, auteur du Pentalogos",300 sq.,,true,vol_10
"Mercure Cosmopolite, auteur du Pentalogos",439 et n.,,true,vol_10
Merian (?),269,,false,vol_10
Mesnard (Jean),274 n,,false,vol_10
Mesnard (Jean),881,,false,vol_10
Métrodore,364 n,,false,vol_10
Meyer (François),641 n,,false,vol_10
Meyssonnier (Lazare),341 n,,false,vol_10
Meyssonnier (Lazare),564,,false,vol_10
Meyssonnier (Lazare),736 sq.,,true,vol_10
Meyssonnier (Lazare),765,,true,vol_10
Michel (Paul-Henri),16,,false,vol_10
Michel (Paul-Henri),135 n,,false,vol_10
Milet (le P. Germain),722,,false,vol_10
"Milletières (Th. Brachet, sʳ de la)",756,,true,vol_10
"Milletières (Th. Brachet, sʳ de la)",758,,true,vol_10
"Milletières (Th. Brachet, sʳ de la)",801,,true,vol_10
"Milletières (Th. Brachet, sʳ de la)",817,,true,vol_10
Modrevius (André-François),796,,true,vol_10
"Molesworth, édit. de Hobbes",420,,false,vol_10
Monconys (Balth. de),505 sq.,,false,vol_10
Mondevis,,Rivet (Claude),false,vol_10
Montaigne,219 n,,false,vol_10
Montaigne,364 sq.,,true,vol_10
Montebruni (Fr.),793,,true,vol_10
Moreau (Joseph),735,,false,vol_10
Moreau (René),79 n,,false,vol_10
"Morrisson (Alfred), amateur d'autographe",718,,false,vol_10
Morin (Jean-B.),15,,false,vol_10
Morin (Jean-B.),67,,true,vol_10
Morin (Jean-B.),140 n,,false,vol_10
Morin (Jean-B.),180 n,,false,vol_10
Morin (Jean-B.),226 n et t.,,false,vol_10
Morin (Jean-B.),234 n,,false,vol_10
Morin (Jean-B.),357 n,,false,vol_10
Morin (Jean-B.),360,,true,vol_10
Morin (Jean-B.),361 n,,false,vol_10
Morin (Jean-B.),363,,false,vol_10
Morin (Jean-B.),377 n,,false,vol_10
Morin (Jean-B.),406 n,,false,vol_10
Morin (Jean-B.),408 sqq.,,true,vol_10
Morin (Jean-B.),420,,false,vol_10
Morin (Jean-B.),421 n,,false,vol_10
Morin (Jean-B.),422,,false,vol_10
Morin (Jean-B.),435 sq.,,true,vol_10
Morin (Jean-B.),440 à 445,,true,vol_10
Morin (Jean-B.),687 sq.,,false,vol_10
Morin (Jean-B.),733 n,,false,vol_10
Moscovici (Serge),132,,false,vol_10
Mouy (Paul),173 n,,false,vol_10
Moyse,192,,false,vol_10
Mydorge (Claude),583 n,,false,vol_10
Mydorge (Claude),670,,false,vol_10
Mylon (Claude),438 n,,false,vol_10
Mylon (Claude),762,,false,vol_10
Mylon (Claude),834 n,,false,vol_10
Nardi (Antonio),769 sq.,,true,vol_10
Nardi (Antonio),794,,true,vol_10
Nassau (Guill.-Fréd van),816,,true,vol_10
Naudé (Gab.),81 n,,false,vol_10
Naudé (Gab.),322,,false,vol_10
Naudé (Gab.),328 n et t.,,true,vol_10
Naudé (Gab.),509 sq.,,true,vol_10
Naudé (Gab.),540,,true,vol_10
Naudé (Gab.),581,,false,vol_10
Naudé (Gab.),769 n,,false,vol_10
"Neper (John Napier, dit)",67,,false,vol_10
"Neper (John Napier, dit)",790,,true,vol_10
"Neper (John Napier, dit)",793 n,,false,vol_10
Néron,772,,false,vol_10
Newton,173 n,,false,vol_10
Newton,430 n,,false,vol_10
"Niceron (le P. Jean-Fr.), minime",67,,true,vol_10
"Niceron (le P. Jean-Fr.), minime",69 n,,false,vol_10
"Niceron (le P. Jean-Fr.), minime",162,,true,vol_10
"Niceron (le P. Jean-Fr.), minime",213,,false,vol_10
"Niceron (le P. Jean-Fr.), minime",215,,false,vol_10
"Niceron (le P. Jean-Fr.), minime",395 sq. ?,,true,vol_10
"Niceron (le P. Jean-Fr.), minime",507,,true,vol_10
"Niceron (le P. Jean-Fr.), minime",519 sq.,,true,vol_10
"Niceron (le P. Jean-Fr.), minime",707 n,,false,vol_10
"Niceron (le P. Jean-Fr.), minime",708,,false,vol_10
"Niceron (le P. Jean-Fr.), minime",716 n,,false,vol_10
"Niceron (le P. Jean-Fr.), minime",738,,true,vol_10
"Niceron (le P. Jean-Fr.), minime",793 n,,true,vol_10
"Niceron (le P. Jean-Fr.), minime",804,,true,vol_10
"Niceron (le P. Jean-Fr.), minime",811-814,,true,vol_10
Nicolai (Théophile de),747,,true,vol_10
"Nieremberg (le P.), jés.",699,,true,vol_10
"Niemojevius (J.), soc.",744 n,,false,vol_10
"Noailles (le comte de), ambass.",813 n et t.,,true,vol_10
Noack,727 n,,false,vol_10
Noyers (Sublet de),201 sq.,,true,vol_10
Nuisement (le sr de),276 n,,false,vol_10
Oddi (Mutius),793,,true,vol_10
Olaüs,,Wormius,false,vol_10
"Orange (Fréd.-Henri, prince d’), stat-houder de Hollande",101 n,,false,vol_10
"Orange (Fréd.-Henri, prince d’), stat-houder de Hollande",202,,true,vol_10
"Orange (Fréd.-Henri, prince d’), stat-houder de Hollande",254,,true,vol_10
"Orange (Fréd.-Henri, prince d’), stat-houder de Hollande",335,,true,vol_10
"Orange (Fréd.-Henri, prince d’), stat-houder de Hollande",632,,false,vol_10
"Orange (Fréd.-Henri, prince d’), stat-houder de Hollande",721,,true,vol_10
"Orange (Fréd.-Henri, prince d’), stat-houder de Hollande",815,,true,vol_10
Orange (Guill. II d’),161 n,,false,vol_10
Orange (Guill. II d’),632,,false,vol_10
Orcibal (Jean),785 n,,false,vol_10
Oresme (Nicolas),158 n,,false,vol_10
Osiander (Lucas),291,,true,vol_10
Ovide,45,,true,vol_10
Ovide,246 n,,false,vol_10
Ovide,486,,true,vol_10
Ovide,600 n,,false,vol_10
Ovide,650 n,,false,vol_10
Palissy (Bernard),50,,true,vol_10
Palissy (Bernard),652,,false,vol_10
"Papius Gandavensis, mus.",614 sq.,,true,vol_10
Paracelse,194 n,,false,vol_10
"Paran (le P. Antoine), jés.",405,,true,vol_10
"Paran (le P. Antoine), jés.",418,,true,vol_10
"Paran (le P. Antoine), jés.",450,,true,vol_10
"Paran (le P. Antoine), jés.",738 sq.,,true,vol_10
Pardaillan (le sr de),447,,true,vol_10
Parguez (G.),699 n,,false,vol_10
Parguez (G.),705,,false,vol_10
Pascal (Blaise),95,,false,vol_10
Pascal (Blaise),269 n,,false,vol_10
Pascal (Blaise),274,,false,vol_10
Pascal (Blaise),671,,false,vol_10
Pascal (Jacqueline),274 n,,false,vol_10
Patera (Ant.),263,,false,vol_10
Patera (Ant.),274 n,,false,vol_10
Patin (Guy),758,,false,vol_10
Paul (Saint),217 sq.,,true,vol_10
Paul (Saint),333,,true,vol_10
Paul (Saint),340,,true,vol_10
Paul (Saint),482,,true,vol_10
Paul (Saint),772,,true,vol_10
Peiresc (N. Fabri de),265 n,,false,vol_10
Peiresc (N. Fabri de),272,,false,vol_10
Peiresc (N. Fabri de),586 n,,false,vol_10
Peiresc (N. Fabri de),730,,false,vol_10
Peletier (Jacques),548,,false,vol_10
Pell (John),99,,false,vol_10
Pell (John),129,,false,vol_10
Pell (John),211,,false,vol_10
Pell (John),306,,true,vol_10
Pell (John),397,,false,vol_10
Pell (John),438 n,,false,vol_10
Pell (John),610 sq.,,true,vol_10
Pell (John),622 n,,false,vol_10
Pell (John),709,,true,vol_10
Pell (John),728,,true,vol_10
Pell (John),735,,true,vol_10
Pell (John),834 n,,true,vol_10
Pell (John),880,,false,vol_10
Pentalogos,,Mercure Cosmopolite,false,vol_10
Pereira (Gomez),675,,false,vol_10
Perier (Étienne),671,,false,vol_10
Perillus,600,,true,vol_10
Perrault (Pierre),182,,false,vol_10
"Perse, poète latin",412,,true,vol_10
"Perse, poète latin",817,,true,vol_10
"Petau (le P. Denis), jés.",201,,true,vol_10
"Petau (le P. Denis), jés.",539,,true,vol_10
"Petau (le P. Denis), jés.",720,,true,vol_10
"Petau (le P. Denis), jés.",756,,true,vol_10
"Petau (le P. Denis), jés.",766,,true,vol_10
"Petau (le P. Denis), jés.",773 sq.,,true,vol_10
"Petau (le P. Denis), jés.",797,,true,vol_10
"Petau (le P. Denis), jés.",810,,true,vol_10
Petit (Pierre),429 n,,false,vol_10
Petit (Pierre),439 n,,false,vol_10
Petit (Pierre),496 n,,false,vol_10
Petit (Pierre),546,,true,vol_10
Petit (Pierre),684 n,,false,vol_10
Petit (Pierre),768 n,,false,vol_10
Petit (Pierre),814,,false,vol_10
Petit (Pierre),845-853,,true,vol_10
"Phalaris, tyran d’Agrigente",600,,true,vol_10
"Phelippeau (le P.), jés.",84 n,,false,vol_10
"Phelippeau (le P.), jés.",183,,false,vol_10
"Phelippeau (le P.), jés.",797,,true,vol_10
Picot (Claude),534 et n,,true,vol_10
Picot (Claude),546 n,,false,vol_10
Picot (Claude),677,,true,vol_10
Picot (Claude),678,,false,vol_10
Picot (Claude),782 sq.,,true,vol_10
"Pie V, pape",802,,false,vol_10
Pineau (Paul),339,,true,vol_10
Pintard (René),219 n,,false,vol_10
Pintard (René),468 n,,false,vol_10
Pintard (René),509 n,,false,vol_10
Pintard (René),677 n,,false,vol_10
Pintard (René),723,,false,vol_10
Pintard (René),834 n,,true,vol_10
"Pirro (André), musicologue",332,,false,vol_10
Platon,141,,true,vol_10
Platon,269,,true,vol_10
Platon,309,,true,vol_10
Platon,371,,false,vol_10
Platon,595,,false,vol_10
Plutarque,278,,true,vol_10
Plutarque,364,,false,vol_10
Plutarque,370 n,,true,vol_10
Plutarque,478,,false,vol_10
"Pollot (Alphonse), ou Palloti",360 n,,false,vol_10
"Pollot (Alphonse), ou Palloti",422 n,,false,vol_10
Porta (J.-B.),305,,true,vol_10
Porphyre,570,,true,vol_10
Possevin (Ant.),221,,true,vol_10
Possevin (Ant.),291,,true,vol_10
Post (Pieter),411 sq.,,true,vol_10
Post (Pieter),521,,true,vol_10
Potier (?),324,,true,vol_10
Poudra,436 n,,false,vol_10
Poudra,446 n,,false,vol_10
Prosper d’Aquitaine (Saint),285,,true,vol_10
Pucci (François),221,,true,vol_10
Pucci (François),290 sq.,,true,vol_10
Pujos (Jacques),273,,false,vol_10
Pujos (Jacques),565 n sq.,,false,vol_10
Pujos (Jacques),593 n,,false,vol_10
Pujos (Jacques),626 n,,false,vol_10
Pujos (Jacques),633-639,,true,vol_10
Pujos (Jacques),698-706,,true,vol_10
Purchas (Samuel),732 sq.,,false,vol_10
Rabelais (F.),293,,false,vol_10
"Raconis (Charles d’Abra de), jés.",227,,true,vol_10
"Raconis (Charles d’Abra de), jés.",299 sq.,,true,vol_10
Ragotski (Georges),744,,true,vol_10
"Refuge (Henri de, ou du)",376,,true,vol_10
Regius (Henri de Roy),163,,false,vol_10
Regius (Henri de Roy),233 sq.,,true,vol_10
Regius (Henri de Roy),360 n,,false,vol_10
Regius (Henri de Roy),829 sq.,,false,vol_10
Regneri ab Osterga (Cyprien),203 (sur 202),,false,vol_10
Reneri (H.),164,,false,vol_10
Reneri (H.),586,,true,vol_10
Renerius (Vincent),793,,true,vol_10
Reuchlin (André),747,,true,vol_10
Rey (Jean),147 n,,false,vol_10
Rey (Jean),617 n,,false,vol_10
Rey (Jean),730 n,,false,vol_10
"Reynaud (Robert), min.",538,,true,vol_10
Richelieu (le card. de),202 n,,false,vol_10
Richelieu (le card. de),676 n,,false,vol_10
Richelieu (le card. de),722,,false,vol_10
Richelieu (le card. de),743,,false,vol_10
Richelieu (le card. de),798 n,,false,vol_10
Richelieu (le card. de),802,,false,vol_10
"Rivault (David), sr de Fleurance",79,,true,vol_10
Rivet (André),1,,false,vol_10
Rivet (André),4 n,,false,vol_10
Rivet (André),17,,false,vol_10
Rivet (André),20 n,,false,vol_10
Rivet (André),166,,false,vol_10
Rivet (André),191,,false,vol_10
Rivet (André),200-204,,true,vol_10
Rivet (André),216-221,,true,vol_10
Rivet (André),224 n,,false,vol_10
Rivet (André),229,,false,vol_10
Rivet (André),284-292,,true,vol_10
Rivet (André),293-296,,true,vol_10
Rivet (André),297 n,,false,vol_10
Rivet (André),321 n,,false,vol_10
Rivet (André),327 n,,false,vol_10
Rivet (André),328,,true,vol_10
Rivet (André),333-340,,true,vol_10
Rivet (André),483 n,,false,vol_10
Rivet (André),508,,true,vol_10
Rivet (André),539,,true,vol_10
Rivet (André),632,,true,vol_10
Rivet (André),674 n,,false,vol_10
Rivet (André),718-724,,true,vol_10
Rivet (André),734,,false,vol_10
Rivet (André),742 n,,false,vol_10
Rivet (André),746 n,,false,vol_10
Rivet (André),753-758,,true,vol_10
Rivet (André),763 sq.,,false,vol_10
Rivet (André),766 sq.,,true,vol_10
Rivet (André),771-776,,true,vol_10
Rivet (André),796-803,,true,vol_10
Rivet (André),817,,false,vol_10
"Rivet (Claude), M. de Mondevis, fils aîné",203,,false,vol_10
"Rivet (Claude), M. de Mondevis, fils aîné",293,,false,vol_10
"Rivet (Claude), M. de Mondevis, fils aîné",338,,false,vol_10
"Rivet (Claude), M. de Mondevis, fils aîné",757,,true,vol_10
"Rivet (Claude), M. de Mondevis, fils aîné",798,,true,vol_10
"Rivet (Frédéric), fils cadet",203,,false,vol_10
"Rivet (Frédéric), fils cadet",293,,true,vol_10
Roberval (G. Personne de),68 sq.,,false,vol_10
Roberval (G. Personne de),82 n,,false,vol_10
Roberval (G. Personne de),95,,false,vol_10
Roberval (G. Personne de),171 n,,false,vol_10
Roberval (G. Personne de),298,,true,vol_10
Roberval (G. Personne de),302 sq.,,false,vol_10
Roberval (G. Personne de),368 n,,false,vol_10
Roberval (G. Personne de),410 n,,false,vol_10
Roberval (G. Personne de),421 n,,false,vol_10
Roberval (G. Personne de),496 n,,false,vol_10
Roberval (G. Personne de),505 sq.,,false,vol_10
Roberval (G. Personne de),528 (leçons),,true,vol_10
Roberval (G. Personne de),529,,true,vol_10
Roberval (G. Personne de),535,,false,vol_10
Roberval (G. Personne de),567,,true,vol_10
Roberval (G. Personne de),575 n,,false,vol_10
Roberval (G. Personne de),581,,true,vol_10
Roberval (G. Personne de),663 n,,false,vol_10
Roberval (G. Personne de),762,,false,vol_10
Roberval (G. Personne de),811,,false,vol_10
Roberval (G. Personne de),819 n,,false,vol_10
Roberval (G. Personne de),833,,false,vol_10
Roberval (G. Personne de),835,,true,vol_10
Rocca (Giannantonio),67-69,,true,vol_10
Rocca (Giannantonio),108-111,,true,vol_10
Rocca (Giannantonio),214 n sq.,,false,vol_10
Rocca (Giannantonio),329 n,,false,vol_10
Rocca (Giannantonio),707 sq.,,true,vol_10
Rocca (Giannantonio),713,,false,vol_10
Rocca (Giannantonio),749 sq.,,false,vol_10
Rocca (Giannantonio),769 n,,false,vol_10
Rocca (Giannantonio),777 sq.,,true,vol_10
Rocca (Giannantonio),787,,false,vol_10
Rocca (Giannantonio),790 n,,false,vol_10
Rocca (Giannantonio),804 sq.,,true,vol_10
Rocca (Giannantonio),821,,true,vol_10
Rodolphe II (l’emper.),809 n,,false,vol_10
Rogge,775 n,,false,vol_10
Rochot (Bernard),91,,false,vol_10
Rochot (Bernard),118 n,,false,vol_10
Rochot (Bernard),155 n,,false,vol_10
Rochot (Bernard),156 n,,false,vol_10
Rochot (Bernard),157 n,,false,vol_10
Rochot (Bernard),173 n,,false,vol_10
Rochot (Bernard),179 n,,false,vol_10
Rochot (Bernard),180 n,,false,vol_10
Rochot (Bernard),199,,false,vol_10
Rochot (Bernard),271 à 273,,true,vol_10
Rochot (Bernard),301 à 303,,true,vol_10
Rochot (Bernard),322 n,,false,vol_10
Rochot (Bernard),347,,false,vol_10
Rochot (Bernard),396 n,,false,vol_10
Rochot (Bernard),397,,false,vol_10
Rochot (Bernard),445,,false,vol_10
Rochot (Bernard),564,,false,vol_10
Rochot (Bernard),577,,false,vol_10
Rochot (Bernard),580,,false,vol_10
Rochot (Bernard),627 n,,false,vol_10
Rochot (Bernard),629 n,,false,vol_10
Rochot (Bernard),641 n,,false,vol_10
Rochot (Bernard),652 n,,false,vol_10
Rochot (Bernard),684 n,,false,vol_10
Rochot (Bernard),732 n,,false,vol_10
Rochot (Bernard),735,,false,vol_10
Rossi (Mario),731 n,,false,vol_10
Roth (Léon),190,,false,vol_10
Roth (Léon),230 n,,false,vol_10
Roth (Léon),836,,false,vol_10
"Rubio, ou Rivio (Antonio)",117,,true,vol_10
"Ruar (Martin), soc.",723,,false,vol_10
"Ruar (Martin), soc.",740-748,,true,vol_10
"Ruar (Martin), soc.",806-810,,true,vol_10
Saint-Chaumont (marquis de),833,,false,vol_10
"Sainte-Croix (André Jumeau, prieur de)",674,,true,vol_10
Saint-Cyran (l’abbé de),539 n,,false,vol_10
Saint-Cyran (l’abbé de),802,,false,vol_10
Salles (Saint François de),723,,false,vol_10
Sanchez (François),730,,true,vol_10
Sanchez (François),734,,false,vol_10
Sandius,723 n,,false,vol_10
Sanson (Nic.),200 n,,false,vol_10
Santini (le P. Antoine),751 sq.,,true,vol_10
Sarrau (Claude),295,,false,vol_10
Sarrau (Claude),775 n,,false,vol_10
Sarrau (Claude),801,,false,vol_10
Saumaise (Claude de),17,,false,vol_10
Saumaise (Claude de),202 sq.,,false,vol_10
Saumaise (Claude de),294,,true,vol_10
Saumaise (Claude de),296,,false,vol_10
Saumaise (Claude de),327 sq.,,true,vol_10
Saumaise (Claude de),336 n,,false,vol_10
Saumaise (Claude de),539,,false,vol_10
Saumaise (Claude de),719,,false,vol_10
Saumaise (Claude de),756,,true,vol_10
Saumaise (Claude de),758,,false,vol_10
Saumaise (Claude de),766,,true,vol_10
Saumaise (Claude de),773 sq.,,true,vol_10
Saumaise (Claude de),775 n,,false,vol_10
Saumaise (Claude de),797,,false,vol_10
Saumaise (Claude de),800,,true,vol_10
Scaliger (Jos.-Juste),631 n,,false,vol_10
Schickard (Wilhelm),586,,true,vol_10
"Schlichting (Jonas, et son fils Jean)",719,,false,vol_10
"Schlichting (Jonas, et son fils Jean)",723,,false,vol_10
"Schlichting (Jonas, et son fils Jean)",741 n,,false,vol_10
"Schlichting (Jonas, et son fils Jean)",742,,true,vol_10
"Schlichting (Jonas, et son fils Jean)",747,,true,vol_10
"Schlichting (Jonas, et son fils Jean)",755,,false,vol_10
Schookius (Martin),163 n,,false,vol_10
Schooten (François Van),761 sq.,,true,vol_10
Schooten (François Van),782,,true,vol_10
Schuurman (Anna-Maria Van),3,,false,vol_10
Schuurman (Anna-Maria Van),18-46,,true,vol_10
Schuurman (Anna-Maria Van),112,,false,vol_10
Schuurman (Anna-Maria Van),207,,false,vol_10
Schuurman (Anna-Maria Van),224,,true,vol_10
Schuurman (Anna-Maria Van),236 sq.,,true,vol_10
Schuurman (Anna-Maria Van),248 n,,false,vol_10
Schuurman (Anna-Maria Van),249,,true,vol_10
Schuurman (Anna-Maria Van),332,,false,vol_10
Schuurman (Anna-Maria Van),402,,false,vol_10
Schuurman (Anna-Maria Van),737,,true,vol_10
Schuurman (Anna-Maria Van),836 sq.,,false,vol_10
Schuurmann (Gottschalk),3,,false,vol_10
Seguenot (Claude),288,,true,vol_10
Seidel (Martin),744 sq.,,true,vol_10
Selden (John),294,,false,vol_10
Semblancat (Jean),722,,false,vol_10
"Senault (le P. Jean-François), orator.",754,,true,vol_10
"Senault (le P. Jean-François), orator.",763 sq.,,true,vol_10
"Senault (le P. Jean-François), orator.",775,,true,vol_10
Sénèque,486,,true,vol_10
"Serarius, jés.",291,,true,vol_10
Severinus Danus,652,,false,vol_10
"Sirmond (le P. Antoine), jés.",802,,false,vol_10
"Sirmond (le P. Jacques), jés., oncle du précédent",719,,false,vol_10
"Sirmond (le P. Jacques), jés., oncle du précédent",722,,false,vol_10
"Sirmond (le P. Jacques), jés., oncle du précédent",754,,true,vol_10
"Sirmond (le P. Jacques), jés., oncle du précédent",779,,true,vol_10
"Sirmond (le P. Jacques), jés., oncle du précédent",802,,false,vol_10
"Smalcius (Valentin), soc.",746 sq.,,true,vol_10
Sobiesky (W.),741 n,,false,vol_10
Socin (Fausto),719 (Sociniens),,true,vol_10
Socin (Fausto),723 n,,false,vol_10
Socin (Fausto),744,,true,vol_10
Socin (Fausto),746 sq.,,true,vol_10
Socin (Fausto),748,,false,vol_10
Socin (Fausto),763 (sociniens),,true,vol_10
Socin (Fausto),771 (les sociniens),,true,vol_10
Socin (Fausto),800 n (id.),,false,vol_10
Socin (Fausto),806,,true,vol_10
Socrate,372,,true,vol_10
"Soly, libr.",362,,true,vol_10
"Soly, libr.",674,,true,vol_10
"Soly, libr.",780,,true,vol_10
"Soner (Ernest), soc.",740,,false,vol_10
Sorbière (Samuel),126,,false,vol_10
Sorbière (Samuel),374 sq.,,true,vol_10
Sorbière (Samuel),580 n,,false,vol_10
Sorbière (Samuel),640,,false,vol_10
Sorbière (Samuel),723,,false,vol_10
Sorbière (Samuel),834,,false,vol_10
Sorel (Charles),271 sq.,,true,vol_10
"Sortais (le P. Gaston), jés.",374 sq.,,false,vol_10
"Sortais (le P. Gaston), jés.",734,,false,vol_10
"Sortais (le P. Gaston), jés.",829,,false,vol_10
Sovero (Bartholomeo),821,,true,vol_10
Spanheim (Frédéric),798 n,,false,vol_10
Sperber (Julius),809 n,,false,vol_10
Spon (Charles),758,,false,vol_10
Stampioen (Jansz),119 n et t.,,true,vol_10
Stampioen (Jansz),161 n,,false,vol_10
Stampioen (Jansz),300 n,,false,vol_10
Stanihurst (Henri de),266 n,,false,vol_10
Stella (J. Tilemann),743,,true,vol_10
Stern (Alfred),274 n,,false,vol_10
Stevin (Simon),99 n,,false,vol_10
Stevin (Simon),354 n,,false,vol_10
Stokes (sir G.),88 n,,false,vol_10
"Strafford (Th. Wentworth, comte de)",211,,false,vol_10
Sturm (Charles),617 n,,false,vol_10
"Sylvius (Jacques Dubois, dit)",342 n,,false,vol_10
Tallemant des Réaux,272,,false,vol_10
Tamizey de Larroque,80 n,,false,vol_10
Tannery (Paul),6,,false,vol_10
Tannery (Paul),8 n,,false,vol_10
Tannery (Paul),14 n,,false,vol_10
Tannery (Paul),123 n,,false,vol_10
Tannery (Paul),133,,false,vol_10
Tannery (Paul),156 n,,false,vol_10
Tannery (Paul),257 n,,false,vol_10
Tannery (Paul),272,,false,vol_10
Tannery (Paul),329 n,,false,vol_10
Tannery (Paul),438 n,,false,vol_10
Tannery (Paul),446 n,,false,vol_10
Tannery (Paul),526 n,,false,vol_10
Tannery (Paul),568,,false,vol_10
Tannery (Paul),633 n,,false,vol_10
Tannery (Paul),655 n,,false,vol_10
Tannery (Paul),660 n,,false,vol_10
Tannery (Paul),664,,false,vol_10
Tannery (Paul),667 n,,false,vol_10
Tannery (Paul),670 n,,false,vol_10
Tannery (Paul),672,,false,vol_10
Tannery (Paul),760,,false,vol_10
Tannery (Paul),788,,false,vol_10
Tannery (Paul),789 n,,false,vol_10
Tannery (Paul),795,,false,vol_10
Tannery (Paul),825,,false,vol_10
