key,volume,scan,title_page_img,frontispiece_img,annotations,shelf_mark,copyright,transcription_available,note,id,structural_metadata_available
Rome_1680,1,http://books.google.com/books?vid=IBNN:BNA01001462401,,,,,unknown,,,,
Rome_1680,1,https://dlc.mpg.de/!image/868387177/7/-/,rome_1680_tp_y71s49.jpg,,,,Public Domain,,,,
Rome_1680,1,https://echo-old.mpiwg-berlin.mpg.de/ECHOdocuView?url=/mpiwg/online/permanent/library/R219BGSD/pageimg&pn=7&mode=imagepath,rome_1680_tp_jfqh5o.jpg,,,,Public Domain,,,,
Paris_1685,,https://www.google.com/books/edition/Les_%C3%A9l%C3%A9mens_de_g%C3%A9om%C3%A9trie_ou_de_la_me/5acUAAAAQAAJ,Paris_1685_tp.png,,,,,,,,
Paris_1685,1,https://www.google.com/books/edition/Les_elemens_de_geometrie_ou_De_la_mesure/iqo2AAAAMAAJ,paris_1685_tp_b24cd2.png,,,,,,,,
Paris_1685,1,https://gallica.bnf.fr/ark:/12148/bpt6k87020495?rk=21459;2,,,,,,,,,
Nuremberg_1625,,https://www.google.com/books/edition/Euclidis_Elementa_practica/DbVAAAAAcAAJ,bib-81_tp.png,,,,unknown,,,,
Nuremberg_1625,1,https://www.digitale-sammlungen.de/en/view/bsb10215853,,,,,No Copyright - Non-Commercial Use Only https://www.digitale-sammlungen.de/en/details/bsb10215853,,,,
Nuremberg_1625,1,https://dlc.mpg.de/!metadata/868391115/5/-/,nuremberg_1625_tp_z1lz3c.jpg,,,,Public Domain,,,,
London_1747,,https://archive.org/details/bim_eighteenth-century_elements-of-plane-geomet_simpson-thomas-frs_1747,London_1747_tp.jpg,,,,,,,,
Glasgow_1756,,https://www.google.com/books/edition/Euclidis_Elementorum_libri_priores_sex_i/sioVAAAAQAAJ,Glasgow_1756_tp.png,,,,unknown,,,,
Glasgow_1756,1,https://babel.hathitrust.org/cgi/pt?id=mdp.39015009241483,,,,,Public Domain by Google Digitalised https://www.hathitrust.org/the-collection/search-access/access-use-policy/#pd-us-google,,,,
Glasgow_1756,1,https://dlc.mpg.de/!image/554627701/5/-/,glasgow_1756_tp_7nfb3d.jpg,,,,,,,,
The_Hague_1758,,https://www.google.com/books/edition/Elemens_de_geometrie/8y4SCfynpxEC,The_Hague_1758_tp.png,,,,unknown,,,,
The_Hague_1758,1,https://dlc.mpg.de/!metadata/86838870X/5/-/,the_hague_1758_tp_bhxhqy.jpg,,,,Public Domain,,,,
Halle_1758,,https://digital.slub-dresden.de/werkansicht/dlf/6750/5?tx_dlf_navigation%5Bcontroller%5D=Navigation&cHash=2b7eef6229ba85ff2b6ec7ffb9f4c277,halle_1758_tp_zog3m3.png,,,,Public Domain,,,,
Halle_1758,1,https://www.e-rara.ch/zut/doi/10.3931/e-rara-9137,,,,,Public Domain,,,,
Halle_1758,1,https://books.google.de/books?id=zUc-AAAAcAAJ&printsec=frontcover&hl=de&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false,,,,,unknown,,,,
London_1789,,https://www.google.com/books/edition/Elements_of_Geometry/5ncAAAAAMAAJ,London_1789_tp.png,,,,,,,,
Paris_1794,,https://www.google.com/books/edition/%C3%89l%C3%A9ments_de_g%C3%A9om%C3%A9trie/Sx_WtPKsq98C,Paris_1794_tp.png,,,,,,,,
Paris_1794,1,https://gallica.bnf.fr/ark:/12148/bpt6k1521831j,,,,,,,,,
Edinburgh_1795,,https://www.google.com/books/edition/Elements_of_Geometry/9y7JI4_79RMC,Edinburgh_1795_tp.png,,,,,,,,
Naples_1810,,https://archive.org/details/bub_gb_DI0bsb_dJm0C/page/n9/mode/1up,,,,,"Public Domain, 1818",,,,
Naples_1810,1,https://archive.org/details/bub_gb_7d1AAgADPuEC/page/n11/mode/1up,,,,,"Public Domain, 1812",,,,
Paris_1814,1,https://gallica.bnf.fr/ark:/12148/bpt6k1521328b,,,,,unknown,,,,
Paris_1814,2,https://gallica.bnf.fr/ark:/12148/bpt6k65659793,,,,,unknown,,,,
Paris_1814,3,https://gallica.bnf.fr/ark:/12148/bpt6k65149676,,,,,unknown,,,,
Paris_1814,1,https://www.e-rara.ch/zut/content/titleinfo/15336362,,,,,Public Domain,,,,
Paris_1814,2,https://www.e-rara.ch/zut/content/titleinfo/15336922,,,,,Public Domain,,,,
Paris_1814,3,https://www.e-rara.ch/zut/content/titleinfo/15337494,,,,,Public Domain,,,,
Paris_1814,1,https://dlc.mpg.de/!image/867386010/9/-/,paris_1814_tp_pq6kkb.jpg,,,,Public Domain,,,,
Paris_1814,3,https://dlc.mpg.de/image/867386029/9/,paris_1814_tp_26efep.jpg,,,,Public Domain,,,,
Paris_1814,1,https://dlc.mpg.de/toc/867434457/,,,,All three volumes,Public Domain,,,,
Nuremberg_1821,,https://www.google.com/books/edition/Mathematisch_critische_Bearbeitung_des_e/iG9Qdfm2gasC,Nuremberg_1821_tp.png,,,,,,,,
Berlin_1824,1,https://www.google.com/books/edition/Euclidis_Elementorum_libri_sex_priores/Ap4AAAAAYAAJ,Berlin_1824_tp.png,,,,unknown,,,,
Berlin_1824,1,https://archive.org/details/bub_gb_Ap4AAAAAYAAJ/page/II/mode/2up,Berlin_1824_tp_alt.png,,,,Public Domain,,,,
Berlin_1824,2,https://books.google.fr/books?id=MLr7b7f8j7cC&newbks=1&newbks_redir=0&pg=PP11#v=onepage&q&f=false,,,,,unknown,,,,
Berlin_1824,1,https://dlc.mpg.de/toc/867434198/,berlin_1824_tp_nenzit.jpg,,,,Public Domain,,,,
Berlin_1824,2,https://dlc.mpg.de/image/867369787/7/,,,,,Public Domain,,,,
Lund_1855,,https://digital.ub.uni-leipzig.de/object/viewid/0000067015,lund_1855_tp_3jse79.jpg,,,,Public Domain,,,,
Leipzig_1883,,https://www.google.fr/books/edition/Euclidis_Opera_omnia_Elementa_libri_I_IV/Xl5uadxJRJcC?hl=en&gbpv=1&pg=PP11&printsec=frontcover,Leipzig_1883_tp.png,,,,,,,,
Leipzig_1883,2,https://books.google.fr/books?id=d7E2AAAAMAAJ&pg=PR3#v=onepage&q&f=false,,,,,,,,,
Leipzig_1883,3,https://books.google.fr/books?id=2qpcwNVz0ywC&pg=PP7#v=onepage&q&f=false,,,,,,,,,
Leipzig_1883,4,https://www.google.fr/books/edition/Euclidis_opera_omnia/cu3Tsijm1LYC?hl=en&gbpv=1&pg=PP9&printsec=frontcover,,,,,,,,,
Leipzig_1883,5,https://books.google.fr/books?id=KXAYAAAAMAAJ&newbks=1&newbks_redir=0&pg=PR3#v=onepage&q&f=false,,,,,,,,,
Leipzig_1883,1,https://www.digitale-sammlungen.de/en/view/bsb11829486,,,,,,,,,
Leipzig_1883,2,https://www.digitale-sammlungen.de/en/view/bsb11829487,,,,,,,,,
Leipzig_1883,3,https://www.digitale-sammlungen.de/en/view/bsb11537273,,,,,,,,,
Leipzig_1883,4,https://www.digitale-sammlungen.de/en/view/bsb11537274,,,,,,,,,
Leipzig_1883,5,https://www.digitale-sammlungen.de/en/view/bsb11829490,,,,,,,,,
Leipzig_1883,6,https://www.digitale-sammlungen.de/en/view/bsb11735329,,,,,,,,,
Leipzig_1883,7,https://www.digitale-sammlungen.de/en/view/bsb11537276,,,,,,,,,
Antwerp_1665,,https://www.google.com/books/edition/Elementa_geometriae_planae_ac_solidae_qu/5QW1_BfWL70C,Antwerp_1665_tp.png,,,,,,,,
Antwerp_1665a,,,Antwerp_1665_tp_alt.png,,,,,,,,
Rome_1695,,https://www.google.com/books/edition/Euclides_restitutus_sive_prisca_geometri/aA4OAAAAQAAJ,Rome_1695_tp.png,,,,,,,,
Paris_1695,,,,,,,,,,,
Uppsala_1642,,https://www.google.com/books/edition/Martini_E_Gestrini_in_Geometriam_Euclidi/qIxmAAAAcAAJ,Uppsala_1642_tp.png,,,,unknown,,,,
Uppsala_1642,1,https://dlc.mpg.de/!metadata/868389269/7/-/,uppsala_1642_tp_fp454s.PNG,,,Edition from 1637,Public Domain,,,,
1496,,https://www.google.com/books/edition/In_hoc_opere_contenta_Arithmetica_decem/KCJNAAAAcAAJ,1496_tp.png,,,,,,,,
Mainz_1611_1612,,https://www.google.com/books/edition/Christophori_Clavii_Bambergsensis_Opera/oWBDAAAAcAAJ,Mainz_1611_1612_tp.png,,,,,,,,
Paris_1532,,https://www.google.com/books/edition/Orontii_Finei_Delphinatis_Protomathesis/x2Ruac-uYXQC,Paris_1532_tp.png,,,,,,,,
Paris_1532,1,http://hdl.handle.net/2027/ucm.5317952740,,,,,,,,,
Paris_1532,1,https://search.proquest.com/docview/2090309341,,,,,,,,,
Paris_1534a,,https://www.google.com/books/edition/Elementale_geometricum_ex_Euclidis_geome/175Y7ym3ricC,,,,,,,,,
Basel_1546b,,https://www.google.com/books/edition/Euclidis_Megarensis_mathematici_clarissi/lDJZAAAAcAAJ,Basel_1546b_tp.png,,,,,,,,
ustc-44,,http://ark.bnf.fr/ark:/12148/cb30139711x,ustc-44_tp.jpeg,,,,,,,,
Paris_1557a,,https://www.google.com/books/edition/Eisag%C5%8Dg%C4%93_harmonik%C4%93/EUM8AAAAcAAJ,Paris_1557a_tp.png,,,,,,,,
Paris_1557b,,https://www.google.com/books/edition/Eisag%C5%8Dg%C4%93_harmonik%C4%93/EUM8AAAAcAAJ,Paris_1557b_tp.png,,,,,,,,
Strasbourg_1557,,https://www.google.com/books/edition/%CE%95%E1%BD%90%CE%BA%CE%BB%CE%B5%CE%B9%CE%B4%CE%BF%CF%85_%CE%9A%CE%B1%CF%84%CE%BF%CF%80%CF%84%CF%81%CE%B9%CE%BA%CE%B1/VcNlAAAAcAAJ,Strasbourg_1557_tp.png,,,,,,,,
Messina_1558,,https://www.google.com/books/edition/Theodosii_Sphaericorvm_Elementorvm_Libri/SUxZAAAAcAAJ,Messina_1558_tp.png,,,,,,,,
Paris_1565a,,https://www.google.com/books/edition/Le_Premier_liure_d_Archimede_des_choses/CGhnAAAAcAAJ,Paris_1565a_tp.png,,,,,,,,
Paris_1566b,1,https://www.google.com/books/edition/Le_liure_de_la_musique_d_Euclide_traduit/FvL_GLPQopcC,Paris_1566b_tp_1.png,,,,,,,,
Valencia_1569,,https://www.google.com/books/edition/Elementa_Arithmeticae_ac_Geometriae_ad_d/K70GCXRIKywC,Valencia_1569_tp.png,,,,,,,,
Valencia_1569,1,https://books.google.com/books?id=K70GCXRIKywC,,,,,,,,,
Valencia_1569,1,http://hdl.handle.net/2027/ucm.5322482437,,,,,,,,,
Valencia_1569,1,http://fondosdigitales.us.es/fondos/libros/1025,,,,,,,,,
Valencia_1569,1,http://bib.cervantesvirtual.com/FichaObra.html?Ref=http%3A%2F%2Ffondosdigitales.us.es%2Ffondos%2Flibros%2F1025%2F&portal=303,,,,,,,,,
Florence_1573,,https://archive.org/details/prospettivadieu00eucl/page/n1/mode/2up,Florence_1573_tp.png,,,,,,,,
ustc-32,,https://gallica.bnf.fr/ark:/12148/bpt6k87019956,ustc-32_tp.jpeg,,,,,,,,
ustc-32,1,https://search.proquest.com/docview/2090308117,,,,,,,,,
Madrid_1585,,https://www.google.com/books/edition/La_perspectiva_y_especularia_traduzidas/7cVZAAAAcAAJ,Madrid_1585_tp.png,,,,,,,,
Ferrara_1587,,https://www.google.com/books/edition/Della_Nuova_Geometria_Libri_XV/Yww8AAAAcAAJ,Ferrara_1587_tp.png,,,,,,,,
Ferrara_1587,1,http://www.bvh.univ-tours.fr/Consult/index.asp?numfiche=750,,,,,,,,,
Tours_1593,,https://www.google.com/books/edition/Variorum_de_rebus_mathematicis_responsor/7_BCAAAAcAAJ,Tours_1593_tp.png,,,,,,,,
Leiden_1599,,https://www.google.com/books/edition/Optica_et_catoptrica/WAuofnpXfqgC,Leiden_1599_tp.png,,,,,,,,
ustc-29,,https://gallica.bnf.fr/ark:/12148/bpt6k5818416x,ustc-29_tp.jpeg,,,,,,,,
Paris_1604,,https://www.google.com/books/edition/Euclidis_Optica_et_Catoptrica/eZIIMmRZpToC,Paris_1604_tp.png,,,,,,,,
ustc-16,,https://search.proquest.com/docview/2090307959,ustc-16_tp.jpeg,,,,,,,,
ustc-8,,https://search.proquest.com/docview/2090298556,ustc-8_tp.jpeg,,,,,,,,
ustc-22,,https://search.proquest.com/docview/2090315089,ustc-22_tp.jpeg,,,,,,,,
ustc-43,,https://gallica.bnf.fr/ark:/12148/bpt6k8702038c,ustc-43_tp.jpeg,,,,,,,,
ustc-14,,https://search.proquest.com/docview/2090334673,ustc-14_tp.jpeg,,,,,,,,
ustc-54,,https://gallica.bnf.fr/ark:/12148/bpt6k8720508w,ustc-54_tp.jpeg,,,,,,,,
ustc-2,,https://search.proquest.com/docview/2090320706,ustc-2_tp.jpeg,,,,,,,,
ustc-18,,https://search.proquest.com/docview/2090304714,ustc-18_tp.jpeg,,,,,,,,
ustc-31,,https://gallica.bnf.fr/ark:/12148/bpt6k87026608,ustc-31_tp.jpeg,,,,,,,,
Leiden_1615,,https://www.google.com/books/edition/Fundamenta_arithmetica_et_geometrica_cum/RJoezKwHV3AC,Leiden_1615_tp.png,,,,,,,,
ustc-3,,https://search.proquest.com/docview/2090307978,ustc-3_tp.jpeg,,,,,,,,
ustc-33,,https://gallica.bnf.fr/ark:/12148/bpt6k107841b,ustc-33_tp.jpeg,,,,,,,,
ustc-56,,https://gallica.bnf.fr/ark:/12148/bpt6k87092602,ustc-56_tp.jpeg,,,,,,,,
ustc-59,,https://gallica.bnf.fr/ark:/12148/bpt6k107841b,ustc-59_tp.jpeg,,,,,,,,
ustc-57,,https://gallica.bnf.fr/ark:/12148/bpt6k8720481p,ustc-57_tp.jpeg,,,,,,,,
Bologna_1620,,https://www.google.com/books/edition/I_primi_sei_libri_de_gl_Elementi_d_Eucli/F1e1uphuIpUC,Bologna_1620_tp.png,,,,,,,,
ustc-55,,https://gallica.bnf.fr/ark:/12148/bpt6k62778862,ustc-55_tp.jpeg,,,,,,,,
ustc-58,,https://gallica.bnf.fr/ark:/12148/bpt6k6273664j,ustc-58_tp.jpeg,,,,,,,,
ustc-39,,https://gallica.bnf.fr/ark:/12148/bpt6k62761670,ustc-39_tp.jpeg,,,,,,,,
ustc-61,,https://gallica.bnf.fr/ark:/12148/bpt6k6273667s,ustc-61_tp.jpeg,,,,,,,,
ustc-62,,https://gallica.bnf.fr/ark:/12148/bpt6k6273667s,ustc-62_tp.jpeg,,,,,,,,
ustc-36,,https://gallica.bnf.fr/ark:/12148/bpt6k8720054d,ustc-36_tp.jpeg,,,,,,,,
ustc-60,,https://gallica.bnf.fr/ark:/12148/bpt6k8720451j,ustc-60_tp.jpeg,,,,,,,,
ustc-11,,https://search.proquest.com/docview/2090298422,ustc-11_tp.jpeg,,,,,,,,
ustc-21,,https://search.proquest.com/docview/2090304463,ustc-21_tp.jpeg,,,,,,,,
ustc-51,,https://gallica.bnf.fr/ark:/12148/bpt6k8702225f,ustc-51_tp.jpeg,,,,,,,,
Strasbourg_1625,,https://www.google.com/books/edition/Josephi_Langii_Caesaremontani_Elementale/1pxlziDi9p0C,Strasbourg_1625_tp.png,,,,,,,,
ustc-4,,https://search.proquest.com/docview/2090310381,ustc-4_tp.jpeg,,,,,,,,
Paris_1626,,https://gallica.bnf.fr/view3if/ga/ark:/12148/bpt6k8702136w,Paris_1626_tp.jpeg,,,,,,,,
Paris_1626,1,https://search.proquest.com/docview/2090313414,,,,,,,,,
ustc-9,,https://search.proquest.com/docview/2090301422,ustc-9_tp.jpeg,,,,,,,,
ustc-10,,https://search.proquest.com/docview/2090358007,ustc-10_tp.jpeg,,,,,,,,
ustc-23,,https://search.proquest.com/docview/2090304769,ustc-23_tp.jpeg,,,,,,,,
ustc-38,,https://gallica.bnf.fr/ark:/12148/bpt6k8702145v,ustc-38_tp.jpeg,,,,,,,,
ustc-50,,https://gallica.bnf.fr/ark:/12148/bpt6k8720461x,ustc-50_tp.jpeg,,,,,,,,
ustc-26,,https://search.proquest.com/docview/2090313698,ustc-26_tp.jpeg,,,,,,,,
ustc-40,,https://gallica.bnf.fr/ark:/12148/bpt6k87204571,ustc-40_tp.jpeg,,,,,,,,
Jena_1628,,https://www.google.com/books/edition/Heinrici_Hofmanni_Professoris_Mathematic/sswGAAAAcAAJ,Jena_1628_tp.png,,,,,,,,
ustc-6,,https://search.proquest.com/docview/2090323385,ustc-6_tp.jpeg,,,,,,,,
ustc-15,,https://search.proquest.com/docview/2090313844,ustc-15_tp.jpeg,,,,,,,,
ustc-41,,https://gallica.bnf.fr/ark:/12148/bpt6k5821952m,ustc-41_tp.jpeg,,,,,,,,
ustc-47,,https://gallica.bnf.fr/ark:/12148/bpt6k58230969,ustc-47_tp.jpeg,,,,,,,,
ustc-48,,https://gallica.bnf.fr/ark:/12148/bpt6k10403328,ustc-48_tp.jpeg,,,,,,,,
ustc-49,,https://gallica.bnf.fr/ark:/12148/bpt6k5823709j,ustc-49_tp.jpeg,,,,,,,,
ustc-28,,https://gallica.bnf.fr/ark:/12148/bpt6k8701994s,ustc-28_tp.jpeg,,,,,,,,
ustc-27,,https://gallica.bnf.fr/ark:/12148/bpt6k887117s,ustc-27_tp.jpeg,,,,,,,,
ustc-52,,https://gallica.bnf.fr/ark:/12148/bpt6k887117s,ustc-52_tp.jpeg,,,,,,,,
Innsbruck_1634,,https://www.google.com/books/edition/Clavis_mathematica/RptEAAAAcAAJ,Innsbruck_1634_tp.png,,,,,,,,
ustc-5,,https://search.proquest.com/docview/2315041694,ustc-5_tp.jpeg,,,,,,,,
ustc-24,,https://search.proquest.com/docview/2090315856,ustc-24_tp.jpeg,,,,,,,,
ustc-34,,https://gallica.bnf.fr/ark:/12148/bpt6k8702223m,ustc-34_tp.jpeg,,,,,,,,
ustc-45,,https://gallica.bnf.fr/ark:/12148/bpt6k8720499c,ustc-45_tp.jpeg,,,,,,,,
ustc-25,,https://search.proquest.com/docview/2090310335,ustc-25_tp.jpeg,,,,,,,,
Innsbruck_1636,,,,,,,,,,,
ustc-12,,https://search.proquest.com/docview/2090305231,ustc-12_tp.jpeg,,,,,,,,
ustc-46,,https://gallica.bnf.fr/ark:/12148/bpt6k1520679c,ustc-46_tp.jpeg,,,,,,,,
ustc-7,,https://search.proquest.com/docview/2090310810,ustc-7_tp.jpeg,,,,,,,,
ustc-13,,https://search.proquest.com/docview/2090349026,ustc-13_tp.jpeg,,,,,,,,
ustc-1,,https://search.proquest.com/docview/2090305197,ustc-1_tp.jpeg,,,,,,,,
ustc-30,,https://gallica.bnf.fr/ark:/12148/bpt6k87022241,ustc-30_tp.jpeg,,,,,,,,
ustc-35,,https://gallica.bnf.fr/ark:/12148/bpt6k87022241,ustc-35_tp.jpeg,,,,,,,,
ustc-63,,https://gallica.bnf.fr/ark:/12148/bpt6k8720784z,ustc-63_tp.jpeg,,,,,,,,
ustc-20,,https://search.proquest.com/docview/2090313051,ustc-20_tp.jpeg,,,,,,,,
ustc-19,,https://search.proquest.com/docview/2090313736,ustc-19_tp.jpeg,,,,,,,,
ustc-53,,https://gallica.bnf.fr/ark:/12148/bpt6k8720799d,ustc-53_tp.jpeg,,,,,,,,
ustc-17,,https://search.proquest.com/docview/2090298346,ustc-17_tp.jpeg,,,,,,,,
Amsterdam_1660a,,https://www.google.com/books/edition/De_universae_mathesios_natura_et_constit/ih9mAAAAcAAJ,Amsterdam_1660a_tp.png,,,,,,,,
ustc-42,,https://gallica.bnf.fr/ark:/12148/bpt6k8720498z,ustc-42_tp.jpeg,,,,,,,,
Paris_1661,,https://www.google.com/books/edition/Le_cours_de_math%C3%A9matique_d%C3%A9di%C3%A9_%C3%A0_la/GuKCQTTiHMIC,Paris_1661_tp.png,,,,,,,,
Paris_1661,1,https://catalog.lindahall.org/discovery/delivery/01LINDAHALL_INST:LHL/1286347280005961,,,,,,,,,
Paris_1661,1,https://search.proquest.com/docview/2090310270,,,,,,,,,
Paris_1661,1,https://gallica.bnf.fr/ark:/12148/bpt6k62711809,,,,,,,,,
Le_Mans_1663,,https://www.google.com/books/edition/La_perspective_d_Euclide_traduite_en_fra/_pzn2kW9CAcC,Le_Mans_1663_tp.png,,,,,,,,
Bologna_1663,,https://www.google.com/books/edition/Euclide_rinnouato_ouero_gl_antichi_eleme/Si8r71waAW8C,Bologna_1663_tp.png,,,,,,,,
Turin_1671,,https://www.google.com/books/edition/Evclides_Adavctvs_Et_Methodicvs_Mathemat/BXVpAAAAcAAJ,Turin_1671_tp.png,,,,unknown,,,,
Turin_1671,1,https://dlc.mpg.de/image/868393967/7/,turin_1671_tp_eo74cu.png,,,,Public Domain,,,,
Amsterdam_1672,,https://www.google.com/books/edition/Euclides_danicus/9SRcAAAAcAAJ,Amsterdam_1672_tp.png,,,,,,,,
Valencia_1673,,https://www.google.com/books/edition/Euclides_novo_antiquus_singulari_methodo/jnuBFEIHGMgC,,,,,,,,,
Valencia_1673,1,http://brumario.usal.es/record=b1684227:019567,,,,,,,,,
Valencia_1673,1,http://bibliotecaforal.bizkaia.net/record=b1113947,,,,,,,,,
Valencia_1673,1,http://hdl.handle.net/2027/ucm.5327127680,,,,,,,,,
Valencia_1673,1,https://books.google.com/books?id=3jeVm9EROm4C,,,,,,,,,
Valencia_1673,1,https://books.google.com/books?id=BfjEu-2mhHsC,,,,,,,,,
Valencia_1673,1,https://books.google.com/books?id=TdL1lYO2z6cC,,,,,,,,,
Florence_1674,,https://www.google.com/books/edition/Qvinto_libro_degli_Elementi_d_Evclide/WvhJAAAAMAAJ,Florence_1674_tp.png,,,,,,,,
London_1678a,,https://www.google.com/books/edition/Euclidis_Elementa_geometrica_novo_ordine/vQHKXlJUaqMC,London_1678a_tp.png,London_1678a_frontispiece.png,,,,,,,
Rome_1679,,https://www.google.com/books/edition/Euclides_restitutus_denu%C3%B2_limatus_siue/8n07S9c7y6wC,Rome_1679_tp.png,,,,,,,,
Rome_1679,1,http://books.google.com/books?vid=IBNR:CR000422315,,,,,,,,,
The_Hague_1683,,https://www.google.com/books/edition/Nouveaux_elemens_de_geometrie_contenant/NUFK3UiXrZwC,The_Hague_1683_tp.png,,,,,,,,
Paris_1689,,https://www.google.com/books/edition/Nouveaux_%C3%A9l%C3%A9mens_des_math%C3%A9matiques_ou/jh9evFRNYsEC,Paris_1689_tp.png,,,,,,,,
Venice_1491,,https://archive.org/details/arithmeticageome00boet/page/n5/mode/2up,Venice_1491_tp.jpeg,,,,,,,,
Venice_1498,,https://www.google.com/books/edition/Georgio_Valla_Placentino_interprete_Hoc/EKC8AXlrV30C,,,,,,,,,
Paris_1500,,https://gallica.bnf.fr/ark:/12148/bpt6k87102661,Paris_1500_tp.jpeg,,,,,,,,
Paris_1507,,https://www.google.com/books/edition/Textus_de_Sphera_Joannis_de_Sacrobosco_C/QUId66p1OPkC,Paris_1507_tp.png,,,,,,,,
Paris_1511,,https://www.google.com/books/edition/Textus_De_Sphera_Johannis_de_Sacrobosco/uc5eRAGMC3kC,Paris_1511_tp.png,,,,,,,,
Paris_1516a,,https://www.google.com/books/edition/Textus_De_sphera_Ioannis_de_Sacrobosco_C/3ZjHsWErlIMC,Paris_1516a_tp.png,,,,,,,,
Paris_1521,,,,,,,,,,,
Paris_1527,,https://www.google.com/books/edition/Textus_de_sphaera_Ioannis_de_Sacrobosco/bhpVUwZJCaUC,Paris_1527_tp.png,,,,,,,,
Paris_1531,,https://www.google.com/books/edition/Textvs_De_Sphaera_Ioannis_De_Sacrobosco/xEVbAAAAcAAJ,Paris_1531_tp.png,,,,,,,,
Paris_1534,,https://www.google.com/books/edition/Elementale_geometricum_ex_Euclidis_geome/175Y7ym3ricC,,,,,,,,,
Paris_1538,,https://www.google.com/books/edition/Textus_de_Sphaera_Ioannis_de_SacroBosco/qOrWa5NQZvAC,Paris_1538_tp.png,,,,,,,,
Basel_1546a,,https://www.google.com/books/edition/Anitii_Manlii_Severini_Boethi_in_omnibvs/DaBBAAAAcAAJ,Basel_1546a_tp.png,,,,,,,,
Strasbourg_1572,,https://www.google.com/books/edition/Sphaericae_doctrinae_propositiones_graec/w71aAAAAcAAJ,Strasbourg_1572_tp.png,,,,,,,,
Rome_1591,,https://books.google.com/books/edition/Euclidis_Phaenomena_post_Zamberti_Maurol/h8uujuoLtc4C,Rome_1591_tp.png,,,,,,,,
Rome_1593,,https://www.google.com/books/edition/Antonii_Possevini_Iudicium_De_Nuae_milit/KN4lGxsgUJgC,Rome_1593_tp.png,,,,,,,,
Venice_1603,,https://www.google.com/books/edition/Antonii_Posseuini_Mantuani_societatis_Ie/VaQWEWVlgHYC,Venice_1603_tp.png,,,,,,,,
Basel_1570,,https://www.google.com/books/edition/Anitii_Manlii_Severini_Boethi_Philosopho/BKRoAAAAcAAJ,Basel_1570_tp.png,,,,,,,,
Cologne_1607a,,https://www.google.com/books/edition/Antonii_Possevini_Mantvani_Societatis_Ie/yqWtNTuCDvgC,Cologne_1607a_tp.png,,,,,,,,
Leipzig_1607,,,,,,,,,,,
Rome_1609,,https://www.google.com/books/edition/Euclidis_Phaenomena_post_Zamberti_Maurol/WX-ohGuA9lcC,Rome_1609_tp.png,,,,,,,,
Arnhem_1620,,https://www.google.com/books/edition/Nova_reperta_geometrica/3t9hYk3GkSwC,Arnhem_1620_tp.png,,,,,,,,
Paris_1625,,https://www.google.com/books/edition/Data/mGkz3qjgqg0C,Paris_1625_tp.png,,,,,,,,
Paris_1626b,,,,,,,,,,,
Amsterdam_1652,,https://www.google.com/books/edition/Antiquae_musicae_auctores_septem/QdsPAAAAQAAJ,Amsterdam_1652_tp.png,,,,,,,,
Cambridge_1657,,https://www.google.com/books/edition/Euclidis_Data_succinct%C3%A8_demonstrata_un/YcllAAAAcAAJ,Cambridge_1657_tp.png,,,,,,,,
MorisS-1-1,,https://www.google.com/books/edition/Problemes_plaisans_et_delectables_qui_se/AvNbAAAAcAAJ,MorisS-1-1_tp.png,,,,,,,,
MorisS-1-1,1,https://search.proquest.com/docview/2090339514,,,,,,,,,
MorisS-2-1,,https://www.google.com/books/edition/Joannis_de_Beaugrand_Geostatice_Seu_de_v/NcNlAAAAcAAJ,MorisS-2-1_tp.png,,,,,,,,
MorisS-3-2,,https://www.google.com/books/edition/Nova_geometriae_clavis_algebra/kBMOAAAAQAAJ?,MorisS-3-2_tp.png,,,,,,,,
MorisS-3-3,,https://www.google.com/books/edition/Tabulae_lodoic%C3%A6%C3%A6_seu_Vniuersa_eclipseo/4RChxkc11FIC,MorisS-3-3_tp.png,,,,,,,,
MorisS-3-4,,https://www.google.com/books/edition/Tractatus_De_Proportione_Harmonica/7Yo_AAAAcAAJ,MorisS-3-4_tp.png,,,,,,,,
MorisS-3-5,,https://www.google.com/books/edition/Diophantus_geometra_siue_opus_contextum/XgYtpDLjGLAC,MorisS-3-5_tp.png,,,,,,,,
MorisS-3-6,,https://www.google.com/books/edition/Opus_astronomicum/gFM_AAAAcAAJ,MorisS-3-6_tp.png,,,,,,,,
MorisS-4-1,,https://www.google.com/books/edition/La_pratiqve_dv_trait_a_prevves_de_Mr_Des/I0XHrF9qUTsC,MorisS-4-1_tp.png,MorisS-4-1_frontispiece.png,,,,,,,
MorisS-4-2,,https://www.google.com/books/edition/La_maniere_universelle_de_Mr_Desargues_p/IQJfAAAAcAAJ,MorisS-4-2_tp.png,MorisS-4-2_frontispiece.png,,,,,,,
MorisS-4-3,,https://www.google.com/books/edition/La_maniere_universelle_de_Mr_Desargues_p/IQJfAAAAcAAJ,MorisS-4-3_tp.png,MorisS-4-3_frontispiece.png,,,,,,,
MorisS-4-4,,https://www.google.com/books/edition/Mani%C3%A8re_universelle_de_Mr_Desargues_pou/vBN7cDViLn0C,MorisS-4-4_tp.png,MorisS-4-4_frontispiece.png,,,,,,,
